amt,city_pop,unix_time,is_fraud,hour,month,distance_cardholder_merchant,age,is_weekend,is_night,velocity_1h,velocity_24h,amount_velocity_1h,category_encoded,gender_encoded,day_of_week_encoded
49.53,5908,1372014278,0,19,6,72.86459261249095,58,0,0,1.0,8.0,49.53,6,0,1
122.81,1766,1372016192,0,19,6,41.00939486799891,58,0,0,1.0,7.0,122.81,0,1,1
19.99,46,1372016237,0,19,6,63.02905086559159,33,0,0,1.0,7.0,19.99,1,0,1
29.2,17867,1372016886,0,19,6,57.49526624993728,22,0,0,1.0,14.0,29.2,0,1,1
37.81,276896,1372018570,0,20,6,73.8546831277988,23,0,0,1.0,11.0,37.81,0,1,1
25.86,1675,1372018816,0,20,6,34.59067244197563,34,0,0,1.0,3.0,25.86,5,0,1
135.27,1131,1372019222,0,20,6,49.85706786735125,61,0,0,1.0,5.0,135.27,5,0,1
64.84,14228,1372019495,0,20,6,91.75643619605115,49,0,0,1.0,5.0,64.84,0,0,1
130.8,976,1372020938,0,20,6,22.246018315520296,21,0,0,1.0,3.0,130.8,1,0,1
20.2,1051,1372021194,0,20,6,85.25295134660094,44,0,0,2.0,8.0,69.73,0,0,1
8.09,3096,1372023782,0,21,6,104.63650326920032,45,0,0,1.0,5.0,8.09,6,1,1
8.58,331,1372025197,0,22,6,59.53494071017469,70,0,1,1.0,11.0,8.58,10,0,1
4.69,71335,1372025318,0,22,6,85.24878094755765,26,0,1,1.0,9.0,4.69,10,1,1
55.72,4895,1372026345,0,22,6,55.66327620209914,62,0,1,1.0,6.0,55.72,7,0,1
121.32,33917,1372028909,0,23,6,86.54264850453056,43,0,1,1.0,4.0,121.32,0,1,1
6.08,5548,1372028959,0,23,6,47.398559449255416,45,0,1,1.0,10.0,6.08,5,1,1
35.33,5438,1372029677,0,23,6,94.65964271492464,56,0,1,1.0,4.0,35.33,6,0,1
61.78,1831,1372029684,0,23,6,54.1850321839104,67,0,1,1.0,4.0,61.78,6,1,1
86.01,116155,1372030529,0,23,6,43.53667140785907,37,0,1,1.0,2.0,86.01,13,0,1
4.66,28739,1372030640,0,23,6,89.61177334111434,21,0,1,1.0,9.0,4.66,11,1,1
18.18,391389,1372031265,0,23,6,92.3233056898035,26,0,1,1.0,10.0,18.18,7,0,1
49.75,42619,1372035056,0,0,6,108.45835153955412,45,0,1,1.0,2.0,49.75,2,1,2
5.47,1190,1372035951,0,1,6,87.74839867494711,72,0,1,1.0,6.0,5.47,9,0,2
84.25,530,1372044599,0,3,6,132.95898485556023,31,0,1,1.0,3.0,84.25,4,0,2
7.34,2089,1372045240,0,3,6,130.13672007261798,57,0,1,1.0,2.0,7.34,11,0,2
1.8,69793,1372052827,0,5,6,86.73265808878277,67,0,1,1.0,4.0,1.8,8,1,2
1.71,1679,1372072736,0,11,6,36.34931658468707,34,0,0,1.0,5.0,1.71,8,0,2
81.42,21125,1372077969,0,12,6,38.7382516251439,35,0,0,1.0,2.0,81.42,6,0,2
7.96,2501,1372085166,0,14,6,80.10278836247817,34,0,0,1.0,5.0,7.96,11,1,2
97.63,28739,1372087036,0,15,6,96.94472270338194,21,0,0,2.0,11.0,102.88,5,1,2
16.47,18182,1372089805,0,16,6,92.61100300330514,45,0,0,1.0,5.0,16.47,6,1,2
2.4,502,1372094731,0,17,6,17.002604902140263,60,0,0,1.0,3.0,2.4,5,0,2
65.1,2836,1372095474,0,17,6,42.08094359518587,35,0,0,1.0,7.0,65.1,7,1,2
6.68,2307,1372102795,0,19,6,84.95018904128214,51,0,0,1.0,2.0,6.68,5,0,2
37.18,1970,1372102995,0,19,6,71.5740649730356,35,0,0,1.0,8.0,37.18,12,0,2
2.56,111,1372106892,0,20,6,62.55248424725443,20,0,0,1.0,7.0,2.56,1,1,2
115.97,12335,1372107763,0,21,6,46.85819675412411,33,0,0,1.0,6.0,115.97,5,0,2
48.23,1745,1372112703,0,22,6,81.86457174132372,47,0,1,1.0,4.0,48.23,0,0,2
900.77,1131,1372116006,1,23,6,92.27789059241908,61,0,1,2.0,3.0,947.13,11,0,2
71.72,568,1372117424,0,23,6,70.08624864596038,51,0,1,1.0,5.0,71.72,7,1,2
76.27,4895,1372121964,0,0,6,38.00157414774052,62,0,1,1.0,2.0,76.27,4,0,3
39.92,4367,1372127054,0,2,6,64.41300328802511,58,0,1,1.0,2.0,39.92,11,1,3
2.17,47211,1372132167,0,3,6,72.55458897656038,83,0,1,1.0,3.0,2.17,9,1,3
127.92,2435,1372134743,0,4,6,100.16279209386184,53,0,1,1.0,3.0,127.92,4,0,3
104.42,5927,1372136078,0,4,6,58.49800110655623,47,0,1,1.0,4.0,104.42,2,1,3
23.52,217,1372141936,0,6,6,111.32265875230334,92,0,0,1.0,1.0,23.52,3,0,3
68.23,7155,1372142478,0,6,6,114.44906123188316,43,0,0,1.0,6.0,68.23,3,0,3
50.99,2376,1372144104,0,7,6,108.97628672540542,47,0,0,2.0,8.0,97.97,2,0,3
209.77,84106,1372147080,0,7,6,116.53732678727104,49,0,0,1.0,3.0,209.77,4,0,3
129.15,1126,1372147671,0,8,6,19.11776549955756,40,0,0,1.0,3.0,129.15,8,1,3
1.63,2856,1372150705,0,8,6,54.89110863130758,94,0,0,1.0,6.0,1.63,12,0,3
64.32,632,1372151095,0,9,6,53.29147188291472,31,0,0,2.0,5.0,116.34,2,1,3
7.87,3430,1372157786,0,10,6,122.1106118762905,70,0,0,1.0,2.0,7.87,11,0,3
94.07,1507,1372159102,0,11,6,67.2646693089149,27,0,0,1.0,3.0,94.07,8,1,3
3.0,302,1372162404,0,12,6,103.50099182177514,30,0,0,1.0,6.0,3.0,8,0,3
34.46,1512,1372164519,0,12,6,107.3197735008407,17,0,0,1.0,3.0,34.46,10,1,3
56.49,568,1372165408,0,13,6,77.17021314733613,51,0,0,1.0,3.0,56.49,10,1,3
52.59,641,1372167421,0,13,6,116.56642634308668,27,0,0,1.0,1.0,52.59,7,1,3
141.57,5950,1372169858,0,14,6,58.07676236124086,49,0,0,1.0,2.0,141.57,11,0,3
76.49,1909,1372171812,0,14,6,54.53418276261212,66,0,0,3.0,7.0,208.7,6,0,3
179.58,5196,1372176061,0,16,6,79.6425357029496,42,0,0,3.0,5.0,204.83,5,1,3
11.78,331,1372177382,0,16,6,81.46221319603889,70,0,0,1.0,4.0,11.78,0,0,3
1046.97,1131,1372184186,1,18,6,69.52707649226406,61,0,0,1.0,5.0,1046.97,11,0,3
89.65,1679,1372196673,0,21,6,65.0974563459181,34,0,0,1.0,3.0,89.65,7,0,3
976.48,1131,1372201279,1,23,6,62.02391256691296,61,0,1,2.0,6.0,1827.3,11,0,3
141.15,95035,1372201368,0,23,6,110.4945834639295,33,0,1,1.0,3.0,141.15,6,1,3
24.52,2526,1372202018,0,23,6,17.979214573398668,50,0,1,1.0,2.0,24.52,6,0,3
51.82,260,1372206742,0,0,6,65.41153938011156,64,0,1,1.0,2.0,51.82,2,0,4
265.59,3343,1372206798,0,0,6,32.385952823097995,30,0,1,1.0,2.0,265.59,8,0,4
69.62,14871,1372208248,0,0,6,64.8461315134792,46,0,1,2.0,3.0,165.57999999999998,2,0,4
67.34,520,1372215080,0,2,6,86.35159663502941,29,0,1,1.0,6.0,67.34,2,0,4
58.53,1228,1372215285,0,2,6,65.7347632996836,30,0,1,1.0,3.0,58.53,2,0,4
108.07,695,1372218279,0,3,6,66.40830884993836,66,0,1,2.0,3.0,171.66,4,1,4
45.56,229,1372218647,0,3,6,51.40493774232468,37,0,1,1.0,2.0,45.56,3,1,4
96.64,277,1372218853,0,3,6,37.90435678447129,49,0,1,1.0,3.0,96.64,4,1,4
5.48,1166,1372218952,0,3,6,58.77029879038256,37,0,1,1.0,3.0,5.48,8,0,4
68.51,1970,1372221323,0,4,6,68.8546540123027,35,0,1,2.0,6.0,130.19,2,0,4
4.74,135332,1372224288,0,5,6,47.08490454431462,84,0,1,1.0,2.0,4.74,12,0,4
111.33,258,1372226343,0,5,6,54.386570485848495,59,0,1,2.0,8.0,112.39,4,1,4
80.02,513,1372229217,0,6,6,75.8633239769521,44,0,0,1.0,4.0,80.02,2,0,4
56.07,673342,1372230567,0,7,6,98.4424850550977,74,0,0,1.0,2.0,56.07,2,1,4
1.26,5354,1372234705,0,8,6,107.10451670614898,55,0,0,2.0,6.0,7.479999999999999,9,1,4
309.04,23727,1372239093,1,9,6,111.16840799741324,38,0,0,1.0,4.0,309.04,4,1,4
54.21,3688,1372240524,0,9,6,48.711869826340525,33,0,0,1.0,2.0,54.21,2,0,4
58.71,218,1372248220,0,12,6,28.2395163413196,25,0,0,1.0,1.0,58.71,5,1,4
67.83,247,1372248860,0,12,6,63.17792806586532,59,0,0,1.0,3.0,67.83,0,0,4
1.76,743,1372249512,0,12,6,109.60968387823,48,0,0,2.0,8.0,11.29,12,0,4
118.99,724,1372251294,0,12,6,63.89404292300051,25,0,0,1.0,4.0,118.99,11,0,4
21.51,85,1372255251,0,14,6,64.91831539453484,36,0,0,2.0,7.0,220.05,1,0,4
5.02,863,1372257719,0,14,6,77.37512915744708,48,0,0,1.0,4.0,5.02,11,0,4
35.83,4508,1372258653,0,14,6,61.68825089853418,71,0,0,1.0,2.0,35.83,6,0,4
121.25,1970,1372264096,0,16,6,83.68488560929634,35,0,0,1.0,12.0,121.25,7,0,4
56.78,9521,1372270231,0,18,6,56.31671263419054,43,0,0,1.0,2.0,56.78,7,0,4
30.8,10256,1372272710,0,18,6,65.20039561278556,52,0,0,1.0,4.0,30.8,6,0,4
5.55,1312922,1372276120,0,19,6,95.75096416480352,21,0,0,1.0,2.0,5.55,5,0,4
5.76,771,1372276665,0,19,6,39.16650249507136,48,0,0,1.0,4.0,5.76,9,0,4
1.34,836,1372279660,0,20,6,91.64973587432988,39,0,0,1.0,5.0,1.34,12,0,4
246.28,11250,1372282408,0,21,6,59.68316694391802,43,0,0,1.0,3.0,246.28,12,1,4
143.5,6120,1372284436,0,22,6,102.58298992899658,44,0,1,1.0,4.0,143.5,0,0,4
64.6,467,1372285747,0,22,6,78.49701740722472,36,0,1,1.0,4.0,64.6,1,1,4
184.09,3688,1372286414,0,22,6,81.83453399260863,47,0,1,1.0,8.0,184.09,6,1,4
1.94,571,1372286517,0,22,6,69.32797745596967,53,0,1,1.0,5.0,1.94,13,1,4
4.92,238602,1372290237,0,23,6,70.82609352753624,27,0,1,1.0,7.0,4.92,1,1,4
42.2,77,1372290735,0,23,6,98.593077236436,31,0,1,1.0,5.0,42.2,1,0,4
33.89,7646,1372290835,0,23,6,70.12186284215198,32,0,1,1.0,6.0,33.89,6,0,4
28.59,2054,1372292858,0,0,6,101.2936552595207,44,1,1,1.0,3.0,28.59,9,1,5
9.43,1312,1372293321,0,0,6,112.61999186312192,65,1,1,1.0,6.0,9.43,12,1,5
78.44,85,1372295955,0,1,6,110.09800522561112,36,1,1,1.0,7.0,78.44,4,0,5
85.44,1643,1372301663,0,2,6,118.86259697479946,44,1,1,1.0,3.0,85.44,4,0,5
