amt,city_pop,unix_time,is_fraud,hour,month,distance_cardholder_merchant,age,is_weekend,is_night,velocity_1h,velocity_24h,amount_velocity_1h,category_encoded,gender_encoded,day_of_week_encoded
101.62,8333,1371832379,0,16,6,88.62476364057189,26,1,0,1.0,1.0,101.62,10,0,6
1.57,516,1371832465,0,16,6,98.80431077309416,54,1,0,1.0,2.0,1.57,7,0,6
9.31,540,1371832838,0,16,6,132.53465735212046,37,1,0,1.0,1.0,9.31,12,0,6
76.7,7646,1371832987,0,16,6,58.527142875256935,32,1,0,2.0,6.0,82.81,0,0,6
21.71,1675,1371833496,0,16,6,97.5441288368906,34,1,0,1.0,1.0,21.71,6,0,6
30.95,136,1371834517,0,17,6,85.43722373220777,20,1,0,1.0,2.0,30.95,9,0,6
94.93,595,1371834992,0,17,6,81.81283428317164,41,1,0,1.0,2.0,94.93,6,1,6
38.28,2290,1371835102,0,17,6,38.66734175409917,75,1,0,1.0,2.0,38.28,7,1,6
14.04,186140,1371835459,0,17,6,47.71778609160559,37,1,0,1.0,2.0,14.04,11,0,6
7.43,118,1371837051,0,17,6,68.03187284879402,63,1,0,1.0,3.0,7.43,13,0,6
53.39,965,1371837607,0,18,6,74.830257266163,38,1,0,1.0,1.0,53.39,7,1,6
17.96,1383,1371838333,0,18,6,48.65160329573455,54,1,0,1.0,2.0,17.96,10,1,6
1.88,222785,1371840442,0,18,6,103.9777207837286,39,1,0,1.0,1.0,1.88,13,1,6
48.07,313,1371841189,0,18,6,10.26761133918815,44,1,0,1.0,1.0,48.07,5,0,6
50.81,123,1371841590,0,19,6,76.69962244479547,47,1,0,1.0,2.0,50.81,7,1,6
73.18,725,1371841701,0,19,6,84.52456564374808,48,1,0,1.0,3.0,73.18,13,0,6
42.91,8874,1371841952,0,19,6,104.01888213727965,20,1,0,2.0,3.0,45.87,7,0,6
133.79,4533,1371842308,0,19,6,100.18877890808317,51,1,0,1.0,1.0,133.79,6,1,6
35.8,3684,1371842375,0,19,6,30.429282978486047,39,1,0,1.0,1.0,35.8,6,0,6
1.25,2408,1371843541,0,19,6,95.2377392300251,23,1,0,1.0,5.0,1.25,1,0,6
76.95,1946,1371843557,0,19,6,32.35243748385779,30,1,0,1.0,2.0,76.95,10,1,6
74.96,13973,1371844314,0,19,6,96.08642286160936,39,1,0,1.0,2.0,74.96,0,0,6
13.28,23805,1371844448,0,19,6,75.39227443807859,50,1,0,1.0,2.0,13.28,10,1,6
23.76,11250,1371844785,0,19,6,104.6850424449506,43,1,0,1.0,3.0,23.76,7,1,6
56.02,116155,1371845082,0,20,6,127.12855350015283,37,1,0,1.0,1.0,56.02,10,0,6
7.18,105549,1371845270,0,20,6,27.87412547244978,47,1,0,1.0,3.0,7.18,7,1,6
320.44,313,1371845561,0,20,6,73.18634039783008,44,1,0,1.0,2.0,320.44,9,0,6
3.89,2471,1371846195,0,20,6,130.88956117701795,54,1,0,1.0,6.0,3.89,7,1,6
24.38,151815,1371847157,0,20,6,24.65352653926351,32,1,0,1.0,1.0,24.38,10,1,6
9.39,271,1371847381,0,20,6,79.3459601662228,48,1,0,1.0,3.0,9.39,1,0,6
7.82,3096,1371847489,0,20,6,28.313414857653264,45,1,0,3.0,5.0,77.16999999999999,12,1,6
33.77,1383,1371847767,0,20,6,68.65177051172206,21,1,0,1.0,4.0,33.77,10,0,6
68.31,965,1371847860,0,20,6,33.7900060264817,38,1,0,1.0,2.0,68.31,10,1,6
82.62,6469,1371847878,0,20,6,48.11399689332379,41,1,0,2.0,6.0,444.36,0,0,6
42.52,52,1371847967,0,20,6,92.78852376164136,30,1,0,1.0,2.0,42.52,7,1,6
129.11,645,1371848987,0,21,6,90.35247886286584,46,1,0,1.0,1.0,129.11,12,1,6
9.31,263,1371849165,0,21,6,84.91951916008054,64,1,0,1.0,3.0,9.31,10,0,6
85.97,571,1371849217,0,21,6,100.82293873977125,89,1,0,1.0,2.0,85.97,1,0,6
48.76,1304,1371849396,0,21,6,70.5165661950909,50,1,0,1.0,1.0,48.76,1,0,6
4.78,3224,1371849486,0,21,6,126.98779180839531,23,1,0,1.0,12.0,4.78,12,1,6
10.15,589,1371849792,0,21,6,50.34076644603447,75,1,0,1.0,2.0,10.15,6,1,6
40.58,532,1371850896,0,21,6,88.50649880379436,64,1,0,1.0,1.0,40.58,1,1,6
3.62,34882,1371851335,0,21,6,107.9931629030819,49,1,0,1.0,3.0,3.62,12,0,6
165.4,564,1371852211,0,22,6,75.07404017627626,24,1,1,1.0,7.0,165.4,11,1,6
85.45,1423,1371852390,0,22,6,33.226954753066025,22,1,1,2.0,9.0,95.09,10,0,6
9.38,1038,1371853025,0,22,6,113.86896352199678,56,1,1,1.0,1.0,9.38,10,0,6
52.09,13973,1371853610,0,22,6,13.505782009537873,39,1,1,1.0,4.0,52.09,6,0,6
17.15,1762,1371853611,0,22,6,92.2376810000342,58,1,1,1.0,2.0,17.15,0,1,6
7.73,1700,1371854109,0,22,6,117.77081920532892,19,1,1,1.0,2.0,7.73,13,1,6
21.4,516,1371854163,0,22,6,68.5541076792606,54,1,1,2.0,5.0,27.71,6,0,6
139.17,28739,1371854732,0,22,6,86.63408943396168,21,1,1,2.0,10.0,142.1,6,1,6
7.32,498,1371855713,0,23,6,94.75348611973456,30,1,1,1.0,2.0,7.32,12,0,6
82.16,1261,1371856257,0,23,6,38.095323422682185,48,1,1,1.0,5.0,82.16,0,1,6
3.71,4680,1371856621,0,23,6,77.93418587400606,34,1,1,1.0,2.0,3.71,9,1,6
9.94,3224,1371857345,0,23,6,37.23166153898529,23,1,1,2.0,14.0,13.989999999999998,12,1,6
47.32,123,1371857645,0,23,6,133.51552692303804,47,1,1,1.0,3.0,47.32,7,1,6
13.38,2317,1371857803,0,23,6,32.44813583856535,56,1,1,1.0,4.0,13.38,5,1,6
96.0,94325,1371859006,0,23,6,108.90069317482168,33,1,1,1.0,1.0,96.0,5,0,6
4.12,4729,1371859039,0,23,6,80.42665879566098,38,1,1,2.0,5.0,8.440000000000001,11,1,6
22.63,2836,1371859046,0,23,6,44.89397729224732,35,1,1,1.0,3.0,22.63,5,1,6
1.23,648,1371859581,0,0,6,114.01970951460632,51,0,1,2.0,5.0,23.28,9,1,0
38.69,4993,1371861092,0,0,6,6.105214106718155,72,0,1,1.0,5.0,38.69,0,0,0
1.05,2368,1371862539,0,0,6,61.67188297916666,31,0,1,1.0,8.0,1.05,8,0,0
78.65,2054,1371863718,0,1,6,96.15212558293844,44,0,1,1.0,2.0,78.65,2,1,0
67.93,6469,1371863779,0,1,6,100.61680893683396,41,0,1,1.0,10.0,67.93,2,0,0
116.13,663,1371863914,0,1,6,96.10466957939371,51,0,1,1.0,3.0,116.13,4,1,0
80.61,836,1371864235,0,1,6,113.86814400470936,39,0,1,1.0,9.0,80.61,2,0,0
65.23,3776,1371864841,0,1,6,92.58754614251966,44,0,1,1.0,3.0,65.23,3,1,0
61.61,914,1371864925,0,1,6,110.6989484601284,76,0,1,1.0,1.0,61.61,2,1,0
32.56,413574,1371865541,0,1,6,50.60059261752407,52,0,1,1.0,2.0,32.56,1,0,0
56.16,5791,1371866789,0,2,6,89.2390149191037,61,0,1,1.0,4.0,56.16,4,1,0
2.53,13835,1371866996,0,2,6,69.17384913657666,53,0,1,1.0,3.0,2.53,11,1,0
46.46,1689,1371869216,0,2,6,5.168068337625549,23,0,1,1.0,6.0,46.46,3,0,0
60.29,782,1371872249,0,3,6,69.35598277820108,38,0,1,1.0,4.0,60.29,2,1,0
95.9,459921,1371873518,0,3,6,82.0883230361619,60,0,1,1.0,2.0,95.9,1,0,0
58.25,3807,1371873989,0,4,6,68.77401341789192,21,0,1,1.0,5.0,58.25,4,1,0
19.53,4508,1371874499,0,4,6,111.28575116024916,71,0,1,1.0,1.0,19.53,11,0,0
133.55,1666,1371876518,0,4,6,87.1157635341042,52,0,1,1.0,3.0,133.55,4,1,0
54.32,1679,1371876738,0,4,6,97.3757194899146,34,0,1,1.0,5.0,54.32,2,0,0
59.54,5196,1371876888,0,4,6,83.56094381613637,42,0,1,2.0,12.0,139.82,2,1,0
1.98,67082,1371877254,0,5,6,47.74100633104773,57,0,1,1.0,4.0,1.98,11,0,0
90.83,92985,1371877451,0,5,6,52.43668881525304,52,0,1,1.0,7.0,90.83,2,0,0
29.58,911,1371877457,0,5,6,38.01499939860991,50,0,1,2.0,2.0,31.46,12,1,0
79.18,409656,1371878061,0,5,6,39.44891495663228,35,0,1,1.0,3.0,79.18,2,1,0
7.63,30770,1371878516,0,5,6,63.30607697583712,27,0,1,1.0,7.0,7.63,8,1,0
94.66,1302,1371878953,0,5,6,22.078972263509662,44,0,1,1.0,2.0,94.66,11,1,0
5.28,276002,1371879780,0,5,6,75.33776838180304,86,0,1,1.0,2.0,5.28,12,0,0
60.57,92043,1371880932,0,6,6,118.41159632731993,59,0,0,1.0,4.0,60.57,0,0,0
54.41,74,1371882332,0,6,6,89.33465249261815,76,0,0,1.0,1.0,54.41,2,1,0
2.34,137,1371882363,0,6,6,120.24277341485175,53,0,0,1.0,1.0,2.34,11,1,0
4.02,1478,1371883309,0,6,6,76.23232898157318,55,0,0,1.0,1.0,4.02,11,0,0
426.68,344,1371883892,0,6,6,106.3115617200244,53,0,0,1.0,3.0,426.68,8,0,0
48.43,7692,1371883904,0,6,6,58.61752148196465,34,0,0,1.0,2.0,48.43,2,1,0
7.64,63,1371885043,0,7,6,96.7256777926302,51,0,0,1.0,2.0,7.64,9,0,0
46.69,910148,1371885093,0,7,6,84.99236210221417,33,0,0,1.0,3.0,46.69,4,1,0
35.96,87124,1371885097,0,7,6,122.1658684240242,33,0,0,2.0,7.0,90.05000000000001,8,0,0
51.7,680,1371885172,0,7,6,97.92432060044284,54,0,0,1.0,3.0,51.7,2,1,0
25.15,92608,1371885761,0,7,6,18.809880520064425,19,0,0,1.0,6.0,25.15,3,1,0
45.88,31394,1371886111,0,7,6,94.27175913828452,24,0,0,1.0,6.0,45.88,2,0,0
96.27,530,1371886300,0,7,6,80.77452624295442,31,0,0,1.0,7.0,96.27,4,0,0
48.49,346,1371886584,0,7,6,73.01794877345627,44,0,0,1.0,4.0,48.49,2,0,0
160.15,1643,1371888954,0,8,6,63.90252094403911,44,0,0,1.0,4.0,160.15,4,0,0
8.61,502,1371891367,0,8,6,131.1415007740354,60,0,0,1.0,3.0,8.61,8,0,0
56.91,409656,1371891414,0,8,6,63.99765585527521,35,0,0,1.0,5.0,56.91,2,1,0
4.43,4593,1371891981,0,9,6,123.52702766502176,80,0,0,1.0,1.0,4.43,9,1,0
70.49,1051,1371892011,0,9,6,52.71852379249183,44,0,0,1.0,8.0,70.49,2,0,0
57.12,885,1371893171,0,9,6,58.82534361542871,71,0,0,1.0,2.0,57.12,9,0,0
47.98,3807,1371893722,0,9,6,68.68736161138423,21,0,0,1.0,6.0,47.98,2,1,0
134.54,970,1371893916,0,9,6,21.142272360104418,27,0,0,1.0,6.0,134.54,12,1,0
111.46,718,1371895117,0,9,6,93.35797622156032,35,0,0,1.0,11.0,111.46,4,0,0
46.33,2092,1371895361,0,10,6,79.62585645094197,58,0,0,1.0,3.0,46.33,2,1,0
60.18,1523,1371896848,0,10,6,43.117154061105126,36,0,0,1.0,8.0,60.18,2,0,0
48.49,270712,1371897252,0,10,6,95.30314875150438,48,0,0,1.0,9.0,48.49,3,0,0
29.57,6018,1371897455,0,10,6,33.22390434585009,73,0,0,1.0,3.0,29.57,9,1,0
7.29,237282,1371897665,0,10,6,56.51704091863628,71,0,0,2.0,4.0,31.99,12,1,0
110.37,2383912,1371898421,0,10,6,100.40247297242794,61,0,0,1.0,4.0,110.37,4,0,0
91.73,33917,1371899301,0,11,6,79.94816993641031,43,0,0,1.0,2.0,91.73,2,1,0
50.14,3766,1371899916,0,11,6,118.79124178785013,36,0,0,1.0,2.0,50.14,4,1,0
76.32,1923,1371901040,0,11,6,97.28463815561268,60,0,0,1.0,9.0,76.32,2,0,0
6.01,1383,1371901258,0,11,6,54.45699195041081,54,0,0,1.0,10.0,6.01,8,1,0
129.77,242,1371901532,0,11,6,99.79252249539132,33,0,0,1.0,5.0,129.77,4,0,0
27.11,104,1371902463,0,12,6,112.0488864432892,31,0,0,1.0,2.0,27.11,10,0,0
159.76,381459,1371902622,0,12,6,59.41335952456425,46,0,0,2.0,7.0,170.5,0,1,0
137.63,355,1371904125,0,12,6,121.71308653937942,65,0,0,1.0,5.0,137.63,1,0,0
4.06,1583,1371904170,0,12,6,86.19492661158972,21,0,0,1.0,3.0,4.06,6,0,0
1.48,413574,1371904259,0,12,6,27.340498022261777,49,0,0,1.0,9.0,1.48,11,0,0
3.51,86954,1371904504,0,12,6,49.80865687716437,28,0,0,2.0,6.0,823.03,12,1,0
32.88,1382480,1371905406,0,12,6,107.0576555252796,30,0,0,1.0,4.0,32.88,6,1,0
83.24,111,1371905695,0,12,6,57.99613368767005,20,0,0,2.0,11.0,158.53,8,1,0
30.77,937,1371905737,0,12,6,81.3917892245866,62,0,0,1.0,6.0,30.77,10,1,0
62.62,14742,1371905996,0,12,6,135.29341870666272,27,0,0,1.0,3.0,62.62,7,1,0
12.07,397,1371906336,0,13,6,63.586190541932815,89,0,0,1.0,6.0,12.07,6,1,0
143.04,1810,1371906939,0,13,6,98.79460705468654,46,0,0,1.0,4.0,143.04,9,0,0
54.59,79008,1371907101,0,13,6,45.57076689056954,36,0,0,1.0,5.0,54.59,5,1,0
47.36,4354,1371907283,0,13,6,120.68290255591496,26,0,0,1.0,8.0,47.36,5,1,0
91.4,1382480,1371907311,0,13,6,97.76771376583466,30,0,0,2.0,5.0,124.28,6,1,0
3.07,24840,1371908214,0,13,6,40.27027320551554,60,0,0,1.0,3.0,3.07,5,1,0
5.78,568,1371908886,0,13,6,8.411666999394287,51,0,0,1.0,9.0,5.78,5,1,0
21.27,30770,1371909505,0,13,6,65.02613358046504,27,0,0,1.0,7.0,21.27,5,1,0
216.69,156391,1371910451,0,14,6,66.49587852169498,52,0,0,1.0,4.0,216.69,7,0,0
10.04,520,1371910592,0,14,6,29.733280524179897,29,0,0,1.0,8.0,10.04,6,0,0
9.81,722,1371910620,0,14,6,89.06087532285233,30,0,0,2.0,7.0,14.2,8,0,0
74.25,395,1371910622,0,14,6,82.34031487844359,38,0,0,1.0,1.0,74.25,1,1,0
11.0,2135,1371910803,0,14,6,41.17060723749496,16,0,0,1.0,8.0,11.0,1,0,0
40.53,5438,1371911049,0,14,6,108.02561436665452,56,0,0,1.0,5.0,40.53,6,0,0
9.8,1312922,1371911709,0,14,6,90.47114353702791,21,0,0,2.0,10.0,177.21,11,0,0
201.79,1686,1371911766,0,14,6,62.06881491772536,34,0,0,1.0,1.0,201.79,10,0,0
3.77,757530,1371913057,0,14,6,80.23079080857087,41,0,0,3.0,9.0,45.48,9,1,0
8.04,2379,1371913453,0,15,6,104.43062048757264,49,0,0,1.0,2.0,8.04,0,0,0
1.11,1186,1371913651,0,15,6,24.680107544928383,34,0,0,1.0,6.0,1.11,0,0,0
6.68,1725,1371914222,0,15,6,100.62071963378668,46,0,0,1.0,8.0,6.68,6,0,0
92.96,1789,1371914429,0,15,6,104.9404844201544,38,0,0,1.0,11.0,92.96,10,0,0
39.79,3807,1371916598,0,15,6,43.19068949911768,21,0,0,1.0,7.0,39.79,4,1,0
26.42,100,1371917105,0,16,6,102.99039658227908,46,0,0,1.0,3.0,26.42,7,0,0
73.67,1988,1371917168,0,16,6,53.6674958875117,42,0,0,1.0,5.0,73.67,0,1,0
59.66,1263321,1371917214,0,16,6,14.913357849469804,45,0,0,1.0,3.0,59.66,7,0,0
6.24,20478,1371918169,0,16,6,109.80517438516436,23,0,0,1.0,8.0,6.24,11,1,0
2.44,5196,1371918544,0,16,6,121.72309256225904,42,0,0,2.0,15.0,91.12,9,1,0
8.95,31394,1371918716,0,16,6,92.47414106633424,24,0,0,1.0,10.0,8.95,11,0,0
56.05,15269,1371919595,0,16,6,87.82485864640445,27,0,0,1.0,5.0,56.05,5,1,0
31.29,75830,1371920837,0,17,6,124.437962301389,46,0,0,1.0,8.0,31.29,0,1,0
1.96,525713,1371921000,0,17,6,16.50848888945551,28,0,0,1.0,3.0,1.96,12,0,0
194.09,910148,1371921511,0,17,6,63.710205618506585,45,0,0,1.0,13.0,194.09,11,0,0
27.76,399,1371921752,0,17,6,42.34729082590066,43,0,0,1.0,1.0,27.76,6,0,0
14.68,10295,1371922200,0,17,6,94.64765252588164,23,0,0,1.0,3.0,14.68,10,0,0
140.05,653,1371923906,0,17,6,94.3422840738234,54,0,0,1.0,3.0,140.05,7,1,0
23.52,111,1371925152,0,18,6,115.7648567490552,20,0,0,3.0,13.0,215.04,11,1,0
3.77,7268,1371925979,0,18,6,50.10784265039239,32,0,0,1.0,5.0,3.77,12,1,0
8.84,757530,1371926021,0,18,6,59.278947985624185,41,0,0,1.0,10.0,8.84,5,1,0
2.93,3096,1371926265,0,18,6,101.68177917489452,45,0,0,1.0,10.0,2.93,9,1,0
47.86,165,1371926661,0,18,6,113.69442594194696,75,0,0,1.0,7.0,47.86,0,0,0
82.35,800,1371927097,0,18,6,79.30998057913223,88,0,0,1.0,3.0,82.35,10,1,0
58.81,493806,1371927104,0,18,6,109.49953471294674,40,0,0,2.0,7.0,72.75,7,1,0
286.31,5512,1371927128,0,18,6,40.25657279774653,40,0,0,1.0,5.0,286.31,8,1,0
5.11,4306,1371927304,0,18,6,23.18208043576626,31,0,0,1.0,1.0,5.11,0,1,0
174.97,19408,1371928399,0,19,6,73.51650295405189,27,0,0,1.0,6.0,174.97,5,1,0
106.15,1583,1371928432,0,19,6,17.645208487277305,21,0,0,1.0,5.0,106.15,5,0,0
372.35,10076,1371928536,0,19,6,66.77372914034144,43,0,0,2.0,15.0,379.11,12,0,0
19.98,75830,1371928755,0,19,6,45.99238030258225,46,0,0,2.0,10.0,26.06,6,1,0
42.45,1360,1371929161,0,19,6,75.92747903592283,36,0,0,2.0,6.0,121.46,7,1,0
490.23,1988,1371929306,0,19,6,42.78042208796311,42,0,0,2.0,7.0,564.82,13,1,0
21.83,1925,1371929479,0,19,6,78.10618052208162,54,0,0,1.0,6.0,21.83,7,0,0
83.4,14742,1371930215,0,19,6,97.41859855164434,27,0,0,1.0,5.0,83.4,0,1,0
7.03,1847,1371930241,0,19,6,73.75038173281028,32,0,0,2.0,13.0,27.93,12,0,0
1.67,17867,1371930541,0,19,6,100.61623767261752,22,0,0,2.0,12.0,14.7,11,1,0
7.19,47772,1371931151,0,19,6,105.19830801955504,54,0,0,1.0,4.0,7.19,10,1,0
4.63,24645,1371931481,0,20,6,67.41664890237976,54,0,0,1.0,4.0,4.63,13,0,0
255.8,4589,1371931506,0,20,6,105.72265107514644,64,0,0,1.0,1.0,255.8,7,1,0
8.38,771,1371931525,0,20,6,102.77041310432531,48,0,0,1.0,3.0,8.38,12,0,0
56.33,165556,1371931881,0,20,6,79.05606655765224,23,0,0,1.0,6.0,56.33,12,0,0
29.35,34153,1371932062,0,20,6,95.23360647609428,25,0,0,2.0,16.0,34.43,6,0,0
45.86,2456,1371932215,0,20,6,88.58538830540326,26,0,0,1.0,7.0,45.86,0,0,0
190.11,124967,1371932594,0,20,6,92.37829277380536,40,0,0,1.0,12.0,190.11,5,1,0
3.4,372,1371932635,0,20,6,96.77545204865228,25,0,0,3.0,10.0,7.46,5,0,0
75.68,14742,1371934384,0,20,6,24.69630867035508,27,0,0,1.0,6.0,75.68,6,1,0
37.92,68211,1371935882,0,21,6,110.62422071181112,79,0,0,1.0,4.0,37.92,6,1,0
1.82,6841,1371936466,0,21,6,110.87966370882616,21,0,0,2.0,9.0,446.68,1,0,0
87.23,165556,1371936891,0,21,6,16.9424915284859,23,0,0,2.0,8.0,175.46,4,0,0
3.81,19408,1371937693,0,21,6,40.25477268356263,27,0,0,2.0,7.0,6.6,0,1,0
92.32,237282,1371937775,0,21,6,44.629015807316456,41,0,0,1.0,7.0,92.32,0,0,0
46.22,2135,1371938797,0,22,6,58.71085981319623,59,0,1,1.0,6.0,46.22,5,1,0
40.9,551,1371939175,0,22,6,100.21999177537327,50,0,1,1.0,4.0,40.9,0,0,0
34.69,641349,1371939390,0,22,6,39.3242432670181,44,0,1,1.0,2.0,34.69,0,0,0
4.81,2376,1371939851,0,22,6,117.31110085180808,47,0,1,1.0,8.0,4.81,9,0,0
137.01,1312922,1371940030,0,22,6,90.35449450974534,39,0,1,2.0,10.0,242.74,1,0,0
10.67,4074,1371940478,0,22,6,92.99053904324688,45,0,1,1.0,11.0,10.67,6,0,0
63.46,128715,1371940898,0,22,6,73.00586917617694,25,0,1,3.0,10.0,206.86,0,1,0
124.78,54287,1371941153,0,22,6,56.46641707135071,48,0,1,2.0,15.0,739.36,5,0,0
49.71,1446,1371941282,0,22,6,100.38491903230572,42,0,1,1.0,10.0,49.71,7,1,0
346.53,450,1371941406,0,22,6,25.461470520061845,74,0,1,1.0,6.0,346.53,5,1,0
68.52,17047,1371941423,0,22,6,24.5976130261174,85,0,1,1.0,3.0,68.52,6,0,0
5.03,391389,1371941625,0,22,6,17.377879266348316,26,0,1,2.0,6.0,54.47,12,0,0
10.94,166081,1371941748,0,22,6,86.07842876333173,22,0,1,2.0,5.0,19.38,10,0,0
55.18,8512,1371942058,0,23,6,98.89971499226546,69,0,1,2.0,4.0,144.67,6,1,0
58.96,695,1371942258,0,23,6,108.0335485074087,66,0,1,1.0,7.0,58.96,10,1,0
4.74,6006,1371942925,0,23,6,85.8943747066458,36,0,1,1.0,6.0,4.74,9,1,0
322.42,19054,1371944175,0,23,6,117.95224399486872,44,0,1,1.0,4.0,322.42,9,1,0
16.91,3395,1371945450,0,23,6,25.27358758226599,41,0,1,1.0,7.0,16.91,1,1,0
96.13,177,1371945619,0,0,6,102.39738453757332,46,0,1,1.0,7.0,96.13,11,1,1
29.94,198,1371946092,0,0,6,78.2333593189247,42,0,1,1.0,4.0,29.94,9,1,1
46.06,137067,1371946368,0,0,6,26.930260563635667,69,0,1,1.0,1.0,46.06,1,0,1
57.29,105549,1371947109,0,0,6,9.803711317532157,47,0,1,1.0,13.0,57.29,2,1,1
1.41,673342,1371947781,0,0,6,70.79532380330492,53,0,1,1.0,6.0,1.41,12,1,1
96.04,47211,1371947917,0,0,6,67.33026108393565,83,0,1,1.0,2.0,96.04,4,1,1
44.26,51,1371947985,0,0,6,71.97536210429278,60,0,1,1.0,1.0,44.26,2,0,1
81.29,1019,1371948003,0,0,6,96.73560359396032,41,0,1,1.0,4.0,81.29,2,0,1
1.86,1022298,1371948652,0,0,6,74.55101275276877,53,0,1,1.0,2.0,1.86,0,0,1
25.12,2368,1371948784,0,0,6,105.88517046790918,31,0,1,1.0,8.0,25.12,8,0,1
4.81,1970,1371951162,0,1,6,71.5215569849621,71,0,1,1.0,5.0,4.81,9,1,1
35.4,3684,1371952196,0,1,6,74.09062393179863,44,0,1,1.0,4.0,35.4,4,1,1
5.7,10256,1371952217,0,1,6,43.13742783719096,52,0,1,1.0,4.0,5.7,11,0,1
48.85,9594,1371952250,0,1,6,72.89183188516482,23,0,1,1.0,8.0,48.85,2,0,1
143.52,1126,1371952592,0,1,6,34.726336837415,65,0,1,1.0,5.0,143.52,4,1,1
102.05,795,1371952620,0,1,6,90.7332497960618,34,0,1,1.0,3.0,102.05,11,1,1
219.6,128,1371953030,0,2,6,100.05985073686902,54,0,1,2.0,4.0,237.62,8,1,1
9.62,74,1371955472,0,2,6,55.21814990564114,76,0,1,2.0,12.0,46.84,11,1,1
74.99,1988,1371955496,0,2,6,55.14124886969893,42,0,1,1.0,8.0,74.99,2,1,1
3.2,2208,1371955988,0,2,6,46.48486412644773,59,0,1,3.0,4.0,13.54,11,1,1
42.02,601723,1371957984,0,3,6,110.67158694623788,50,0,1,1.0,6.0,42.02,2,1,1
57.0,885,1371958620,0,3,6,81.37374173853682,32,0,1,2.0,4.0,186.22,3,1,1
1.55,5791,1371959921,0,3,6,73.82461027593895,61,0,1,2.0,5.0,25.44,8,1,1
107.07,53,1371960744,0,4,6,105.62568555422244,28,0,1,1.0,4.0,107.07,4,1,1
57.5,276002,1371960846,0,4,6,73.11692458283099,41,0,1,1.0,6.0,57.5,4,1,1
36.7,409656,1371960923,0,4,6,83.17728573046206,35,0,1,1.0,12.0,36.7,4,1,1
44.33,48194,1371962452,0,4,6,93.883341116298,30,0,1,1.0,4.0,44.33,3,1,1
