amt,city_pop,unix_time,is_fraud,hour,month,distance_cardholder_merchant,age,is_weekend,is_night,velocity_1h,velocity_24h,amount_velocity_1h,category_encoded,gender_encoded,day_of_week_encoded
6.86,1075,1371862596,0,0,6,93.42743342226294,23,0,1,1.0,6.0,6.86,3,0,0
70.93,1051,1371864405,0,1,6,19.72550767031161,44,0,1,1.0,5.0,70.93,3,0,0
7.18,2971,1371865699,0,1,6,40.85828713711338,72,0,1,1.0,1.0,7.18,12,1,0
76.74,743,1371873575,0,3,6,68.51572191646804,48,0,1,1.0,8.0,76.74,4,0,0
40.52,2368,1371873970,0,4,6,15.373808248449588,31,0,1,1.0,9.0,40.52,2,0,0
107.8,84106,1371877344,0,5,6,58.12650703495776,49,0,1,1.0,5.0,107.8,3,0,0
95.38,277,1371878421,0,5,6,53.710298145585824,49,0,1,1.0,5.0,95.38,4,1,0
68.04,3395,1371881295,0,6,6,99.47062565364932,41,0,0,1.0,5.0,68.04,2,1,0
7.74,2661,1371882269,0,6,6,64.748821355298,72,0,0,1.0,2.0,7.74,12,1,0
54.41,74,1371882332,0,6,6,89.33465249261815,76,0,0,1.0,1.0,54.41,2,1,0
33.94,2304,1371884638,0,7,6,18.18401983830117,65,0,0,1.0,6.0,33.94,8,1,0
79.77,1577385,1371885030,0,7,6,61.61807226191804,59,0,0,2.0,3.0,141.32999999999998,4,0,0
65.25,1645,1371887913,0,7,6,121.85742010057508,34,0,0,1.0,3.0,65.25,2,0,0
68.83,922,1371887964,0,7,6,34.60892124470121,48,0,0,1.0,2.0,68.83,2,0,0
9.45,717255,1371889529,0,8,6,71.65752152289645,54,0,0,1.0,3.0,9.45,11,0,0
59.97,3495,1371890383,0,8,6,81.52282396833047,32,0,0,1.0,7.0,59.97,3,0,0
37.07,479994,1371891245,0,8,6,109.10365865458378,50,0,0,1.0,2.0,37.07,8,0,0
78.13,725,1371893116,0,9,6,68.89280375662057,48,0,0,1.0,8.0,78.13,4,0,0
76.31,4172,1371897481,0,10,6,34.341969380653275,58,0,0,1.0,3.0,76.31,3,1,0
58.62,498,1371901220,0,11,6,77.71442929414606,30,0,0,1.0,4.0,58.62,2,0,0
74.97,31394,1371903934,0,12,6,91.55951967891698,24,0,0,1.0,7.0,74.97,0,0,0
52.69,2470,1371904593,0,12,6,117.55814514869162,52,0,0,1.0,2.0,52.69,5,1,0
12.41,3263,1371904973,0,12,6,86.03430287146469,90,0,0,1.0,5.0,12.41,6,1,0
67.31,4573,1371905918,0,12,6,105.27625471874866,32,0,0,2.0,8.0,81.98,6,1,0
3.0,31394,1371906322,0,13,6,84.91475832172966,24,0,0,2.0,7.0,77.97,5,0,0
6.39,22930,1371907302,0,13,6,40.87629144321911,49,0,0,1.0,2.0,6.39,9,1,0
8.54,3096,1371909082,0,13,6,99.93043527890792,45,0,0,1.0,9.0,8.54,12,1,0
213.31,94014,1371909626,0,14,6,36.18413695549672,35,0,0,1.0,6.0,213.31,0,0,0
8.4,5666,1371911262,0,14,6,77.61906027097413,17,0,0,1.0,5.0,8.4,11,1,0
38.51,976,1371911540,0,14,6,45.64958869464856,21,0,0,1.0,4.0,38.51,11,0,0
5.89,11256,1371911585,0,14,6,107.51737489407336,48,0,0,2.0,9.0,94.94,12,0,0
35.29,526,1371912416,0,14,6,80.26521370195307,80,0,0,1.0,1.0,35.29,7,0,0
7.05,6581,1371914399,0,15,6,116.26506963397726,56,0,0,1.0,3.0,7.05,13,0,0
4.99,7155,1371915416,0,15,6,21.04809555272925,43,0,0,3.0,9.0,64.24000000000001,11,0,0
207.16,8830,1371916528,0,15,6,71.23773952249103,29,0,0,1.0,3.0,207.16,0,0,0
91.21,2121,1371917111,0,16,6,31.356764687319476,47,0,0,1.0,4.0,91.21,0,0,0
68.63,163415,1371917328,0,16,6,67.78415967525507,16,0,0,1.0,14.0,68.63,1,0,0
137.41,191096,1371917935,0,16,6,108.05728936150128,56,0,0,2.0,8.0,186.66,6,0,0
34.49,2368,1371919188,0,16,6,43.41890081582967,31,0,0,1.0,10.0,34.49,10,0,0
5.51,601723,1371921421,0,17,6,89.04335596076774,29,0,0,1.0,3.0,5.51,9,1,0
117.85,2408,1371922312,0,17,6,95.65672093539855,23,0,0,1.0,7.0,117.85,8,0,0
3.3,564,1371924611,0,18,6,108.75049174599324,24,0,0,1.0,10.0,3.3,10,1,0
26.82,5760,1371925741,0,18,6,130.084481403967,42,0,0,1.0,10.0,26.82,10,0,0
59.61,95035,1371926849,0,18,6,57.1955769866858,33,0,0,1.0,3.0,59.61,6,1,0
7.16,1749,1371929693,0,19,6,82.93540176231681,47,0,0,2.0,5.0,89.46,9,0,0
83.1,571,1371929705,0,19,6,45.13672632273179,89,0,0,3.0,9.0,220.13,10,0,0
81.11,1302,1371931479,0,20,6,98.79674963013598,44,0,0,1.0,3.0,81.11,10,1,0
3.72,888,1371932395,0,20,6,106.35476644645225,32,0,0,1.0,8.0,3.72,1,0,0
17.44,365,1371932585,0,20,6,37.78710883873015,50,0,0,1.0,4.0,17.44,5,1,0
3.4,372,1371932635,0,20,6,96.77545204865228,25,0,0,3.0,10.0,7.46,5,0,0
52.17,1312922,1371933033,0,20,6,114.62103918418345,39,0,0,1.0,8.0,52.17,11,0,0
17.8,20478,1371935170,0,21,6,20.65838578667121,23,0,0,1.0,8.0,17.8,6,1,0
69.87,595,1371938282,0,21,6,87.49287133110128,41,0,0,1.0,5.0,69.87,0,1,0
124.39,5196,1371939315,0,22,6,81.44263939165633,42,0,1,1.0,14.0,124.39,6,1,0
270.78,302,1371939953,0,22,6,114.96524928964038,47,0,1,4.0,5.0,412.7,7,0,0
237.82,817312,1371940298,0,22,6,95.3502824735231,16,0,1,3.0,10.0,253.15,9,1,0
1.51,2379,1371940560,0,22,6,109.01292814733284,49,0,1,2.0,4.0,2.73,12,0,0
77.05,17867,1371941306,0,22,6,94.66222135570467,22,0,1,3.0,16.0,329.07,10,1,0
13.74,20478,1371943865,0,23,6,100.84813928145948,23,0,1,1.0,8.0,13.74,0,1,0
155.04,92294,1371945064,0,23,6,117.1755402147676,51,0,1,1.0,3.0,155.04,7,1,0
113.96,110,1371946271,0,0,6,73.65672714566148,47,0,1,1.0,4.0,113.96,4,1,1
100.27,1504,1371948787,0,0,6,109.42935186698344,27,0,1,1.0,5.0,100.27,4,1,1
235.54,71485,1371948958,0,0,6,112.16731378026392,46,0,1,1.0,12.0,235.54,4,0,1
9.17,1288,1371951660,0,1,6,91.16267561652144,84,0,1,2.0,5.0,14.32,9,0,1
5.69,255,1371952804,0,2,6,82.27141611500697,49,0,1,1.0,5.0,5.69,8,0,1
79.77,18760,1371952812,0,2,6,98.33309344672942,87,0,1,2.0,6.0,87.36,3,1,1
8.75,192,1371954791,0,2,6,73.02219790498665,56,0,1,1.0,4.0,8.75,12,1,1
74.99,1988,1371955496,0,2,6,55.14124886969893,42,0,1,1.0,8.0,74.99,2,1,1
5.13,272134,1371956117,0,2,6,54.50103815210431,56,0,1,1.0,3.0,5.13,0,1,1
89.76,55345,1371956196,0,2,6,85.51220438586954,72,0,1,1.0,8.0,89.76,3,1,1
121.3,493,1371956919,0,3,6,42.61761548391438,80,0,1,1.0,4.0,121.3,4,0,1
1084.13,217,1371958222,0,3,6,3.154941118044174,92,0,1,1.0,3.0,1084.13,11,0,1
17.22,673342,1371958707,0,3,6,92.08170539594188,51,0,1,1.0,7.0,17.22,9,1,1
55.01,626,1371960694,0,4,6,85.50812685212117,60,0,1,1.0,6.0,55.01,8,1,1
303.7,129,1371962594,0,4,6,118.19593950742414,55,0,1,1.0,8.0,303.7,11,1,1
4.04,333497,1371962993,0,4,6,75.89898977808635,52,0,1,1.0,7.0,4.04,12,1,1
76.24,478,1371976357,0,8,6,112.2064491361103,60,0,0,1.0,6.0,76.24,2,0,1
8.94,320,1371978546,0,9,6,58.830842189038016,59,0,0,1.0,4.0,8.94,8,0,1
1.24,4056,1371981157,0,9,6,74.44401192113102,30,0,0,1.0,7.0,1.24,9,0,1
70.72,1412,1371983929,0,10,6,70.06436817621844,50,0,0,2.0,5.0,105.67,2,0,1
81.31,2566,1371988956,0,12,6,95.2070073984259,62,0,0,1.0,5.0,81.31,7,0,1
111.84,2317,1371992019,0,12,6,70.85767278209038,56,0,0,1.0,3.0,111.84,7,1,1
55.92,4512,1371992932,0,13,6,107.66381263683904,28,0,0,2.0,4.0,89.30000000000001,1,0,1
30.3,4354,1371994551,0,13,6,80.98182219833896,26,0,0,1.0,4.0,30.3,6,1,1
2.84,21134,1371994589,0,13,6,88.3031747125604,36,0,0,2.0,11.0,45.040000000000006,12,0,1
2.55,11432,1371995397,0,13,6,115.55831094593886,34,0,0,1.0,4.0,2.55,12,0,1
4.22,299480,1371995727,0,13,6,24.744578397093747,35,0,0,1.0,2.0,4.22,5,0,1
26.09,348,1371995870,0,13,6,97.38518010434365,75,0,0,1.0,6.0,26.09,1,1,1
75.97,2456,1371996991,0,14,6,82.75087415234219,26,0,0,1.0,6.0,75.97,5,0,1
446.21,832,1371997587,0,14,6,65.93969656968189,33,0,0,1.0,2.0,446.21,13,1,1
77.21,5507,1371997796,0,14,6,83.86405288242432,47,0,0,1.0,12.0,77.21,6,1,1
62.38,1661,1371999600,0,15,6,90.5477765217591,32,0,0,1.0,6.0,62.38,5,0,1
163.44,1383,1371999805,0,15,6,35.80616243969566,54,0,0,1.0,4.0,163.44,7,1,1
150.84,139,1372000490,0,15,6,110.41828496218648,66,0,0,1.0,4.0,150.84,1,0,1
54.73,1645,1372000851,0,15,6,31.438722872924437,44,0,0,2.0,6.0,138.09,7,1,1
12.55,568,1372004578,0,16,6,114.44694266076554,51,0,0,1.0,5.0,12.55,7,1,1
73.77,2054,1372004765,0,16,6,69.9408149787139,44,0,0,1.0,3.0,73.77,5,1,1
9.24,3766,1372006260,0,16,6,80.66212608314478,36,0,0,2.0,6.0,18.49,12,1,1
3.42,2376,1372007033,0,17,6,76.30441907179095,47,0,0,1.0,7.0,3.42,11,0,1
86.43,1631,1372008170,0,17,6,43.32757605375025,67,0,0,1.0,11.0,86.43,7,0,1
75.8,1946,1372012290,0,18,6,38.3183833720239,30,0,0,1.0,4.0,75.8,5,1,1
9.25,10256,1372012546,0,18,6,84.95701348116955,52,0,0,2.0,8.0,75.29,6,0,1
157.5,4074,1372016545,0,19,6,101.55183263035488,45,0,0,4.0,18.0,621.24,7,0,1
73.58,320420,1372019307,0,20,6,100.32675522410187,45,0,0,2.0,13.0,118.6,0,0,1
94.18,965,1372019455,0,20,6,98.37456312701296,38,0,0,1.0,3.0,94.18,6,1,1
8.14,1312922,1372019802,0,20,6,77.33307555423727,39,0,0,1.0,14.0,8.14,11,0,1
76.47,3876,1372020443,0,20,6,92.31271801520596,60,0,0,2.0,6.0,128.59,7,0,1
63.19,4074,1372020747,0,20,6,62.92603741816023,45,0,0,1.0,19.0,63.19,7,0,1
52.99,260,1372020984,0,20,6,33.04729476482191,64,0,0,1.0,3.0,52.99,5,0,1
4.07,75830,1372021552,0,21,6,84.74131084872634,46,0,0,2.0,7.0,124.35,12,1,1
28.89,6120,1372022735,0,21,6,90.60401648830016,44,0,0,2.0,9.0,81.25999999999999,12,0,1
6.82,37,1372022779,0,21,6,23.2883106538701,62,0,0,1.0,3.0,6.82,1,0,1
50.83,504,1372023763,0,21,6,74.9400469157469,40,0,0,1.0,2.0,50.83,6,0,1
30.52,15647,1372024247,0,21,6,105.40503937835334,63,0,0,1.0,4.0,30.52,6,0,1
54.26,1766,1372026529,0,22,6,76.69739066796922,44,0,1,2.0,16.0,95.82,5,0,1
45.45,470,1372026763,0,22,6,52.36913551369349,55,0,1,1.0,8.0,45.45,10,1,1
17.09,106,1372028971,0,23,6,83.6700912458554,37,0,1,1.0,4.0,17.09,6,0,1
1.18,1966,1372029070,0,23,6,32.283993070590405,73,0,1,1.0,2.0,1.18,13,1,1
11.74,84861,1372029768,0,23,6,67.84065618607774,88,0,1,1.0,4.0,11.74,6,1,1
49.34,964,1372029813,0,23,6,107.32476303608638,46,0,1,1.0,8.0,49.34,7,1,1
13.55,545147,1372031862,0,23,6,64.18601814420546,33,0,1,2.0,9.0,129.37,11,0,1
179.71,516,1372031935,0,23,6,114.04268491581796,54,0,1,3.0,7.0,381.05,1,0,1
18.53,54287,1372032097,0,0,6,61.7690502820237,48,0,1,1.0,12.0,18.53,9,0,2
4.37,191096,1372033224,0,0,6,77.43669146749316,56,0,1,1.0,5.0,4.37,9,0,2
240.5,7155,1372034118,0,0,6,115.96918472014823,43,0,1,1.0,6.0,240.5,8,0,2
127.4,798,1372036157,0,1,6,77.48351390035917,94,0,1,1.0,5.0,127.4,4,1,2
7.16,307,1372037275,0,1,6,87.40008428574252,90,0,1,1.0,9.0,7.16,8,0,2
133.08,372,1372043539,0,3,6,76.05932853893431,25,0,1,1.0,13.0,133.08,4,0,2
50.77,1523,1372054075,0,6,6,74.52835108883276,36,0,0,1.0,4.0,50.77,2,0,2
2.12,532,1372056445,0,6,6,103.74401249475608,64,0,0,1.0,8.0,2.12,11,1,2
64.01,757530,1372066333,0,9,6,47.203186131718375,41,0,0,1.0,3.0,64.01,4,1,2
9.17,153,1372068644,0,10,6,74.28684269461098,58,0,0,2.0,5.0,90.3,8,1,2
69.59,333497,1372072749,0,11,6,87.5114779292268,52,0,0,1.0,5.0,69.59,9,1,2
2.17,2206,1372075743,0,12,6,84.31009247138233,34,0,0,1.0,5.0,2.17,1,0,2
17.74,1089,1372076053,0,12,6,66.8750870245365,49,0,0,1.0,7.0,17.74,10,0,2
10.62,1766,1372076184,0,12,6,63.63212772418705,44,0,0,1.0,13.0,10.62,5,0,2
55.15,459921,1372076884,0,12,6,90.53231622994971,60,0,0,1.0,1.0,55.15,7,0,2
4.45,2135,1372077556,0,12,6,71.32226569848285,16,0,0,2.0,8.0,12.8,1,0,2
28.61,2691,1372080336,0,13,6,89.05594417923405,27,0,0,1.0,5.0,28.61,11,0,2
87.95,46,1372084418,0,14,6,72.51346422991801,33,0,0,1.0,7.0,87.95,5,0,2
515.31,1988,1372087989,0,15,6,41.95843842866084,42,0,0,1.0,3.0,515.31,13,1,2
8.29,134056,1372089062,0,15,6,27.31538281485837,40,0,0,1.0,6.0,8.29,5,1,2
18.69,6120,1372091962,0,16,6,102.27411898984788,44,0,0,1.0,8.0,18.69,5,0,2
49.3,1261,1372092841,0,16,6,117.22047834308704,48,0,0,1.0,5.0,49.3,7,1,2
1.19,749635,1372095134,0,17,6,31.074236542970528,47,0,0,1.0,3.0,1.19,12,1,2
47.17,15623,1372096811,0,18,6,112.66357351129832,27,0,0,1.0,1.0,47.17,1,0,2
28.69,4306,1372104190,0,20,6,101.05231450725093,31,0,0,2.0,2.0,30.270000000000003,7,1,2
106.35,3343,1372104735,0,20,6,11.006023986735782,30,0,0,1.0,2.0,106.35,12,0,2
100.3,128,1372105602,0,20,6,87.35702726509656,74,0,0,1.0,3.0,100.3,0,1,2
70.55,2443,1372105704,0,20,6,84.05065156934096,79,0,0,2.0,3.0,137.39999999999998,6,1,2
3.19,302,1372106640,0,20,6,49.31030722490685,47,0,0,2.0,9.0,121.65,12,0,2
22.72,85,1372107584,0,20,6,38.756074362436536,36,0,0,1.0,6.0,22.72,6,0,2
8.71,3807,1372111665,0,22,6,96.2644458817453,21,0,1,1.0,3.0,8.71,1,1,2
4.62,13422,1372111992,0,22,6,39.23109409031576,59,0,1,1.0,3.0,4.62,10,1,2
5.64,1847,1372112155,0,22,6,105.91269337386818,32,0,1,2.0,6.0,85.91,1,0,2
7.83,1970,1372113081,0,22,6,117.22511663582137,35,0,1,1.0,8.0,7.83,13,0,2
2.67,4172,1372123272,0,1,6,110.868669090776,58,0,1,1.0,3.0,2.67,12,1,3
246.41,320420,1372124347,0,1,6,125.05806337612658,45,0,1,1.0,3.0,246.41,4,0,3
31.67,5548,1372128557,0,2,6,122.07197362412364,45,0,1,1.0,3.0,31.67,4,1,3
28.41,885,1372129016,0,2,6,62.89855506004638,32,0,1,1.0,1.0,28.41,9,1,3
122.49,1261,1372129935,0,3,6,28.0916462812208,48,0,1,1.0,2.0,122.49,12,1,3
2.17,47211,1372132167,0,3,6,72.55458897656038,83,0,1,1.0,3.0,2.17,9,1,3
9.41,5875,1372132868,0,4,6,26.161524798255208,28,0,1,1.0,4.0,9.41,9,0,3
102.84,9815,1372135245,0,4,6,77.83349166082851,45,0,1,1.0,2.0,102.84,4,1,3
104.42,5927,1372136078,0,4,6,58.49800110655623,47,0,1,1.0,4.0,104.42,2,1,3
4.1,1306,1372140530,0,6,6,56.43981174628624,62,0,0,1.0,1.0,4.1,11,1,3
201.51,2691,1372141027,0,6,6,122.3146492679844,27,0,0,1.0,4.0,201.51,4,0,3
67.84,19408,1372146800,0,7,6,78.68183054663645,27,0,0,1.0,3.0,67.84,2,1,3
101.99,1195,1372156771,0,10,6,32.89850743364951,46,0,0,1.0,3.0,101.99,11,1,3
19.79,6006,1372161882,0,12,6,119.039278559031,36,0,0,1.0,4.0,19.79,0,1,3
86.69,167,1372163064,0,12,6,87.68452730385644,32,0,0,1.0,1.0,86.69,9,0,3
4.66,1304,1372163227,0,12,6,105.47746276919612,50,0,0,1.0,2.0,4.66,10,0,3
26.96,128,1372165334,0,13,6,41.560182791380925,74,0,0,1.0,5.0,26.96,10,1,3
5.0,107941,1372169870,0,14,6,86.61339741357041,29,0,0,1.0,4.0,5.0,6,0,3
85.05,116155,1372172569,0,15,6,74.85048918324355,37,0,0,1.0,3.0,85.05,6,0,3
32.25,87124,1372174316,0,15,6,112.46264594985443,33,0,0,1.0,3.0,32.25,1,0,3
68.13,477,1372175371,0,15,6,102.6059204925069,32,0,0,1.0,3.0,68.13,10,1,3
105.91,467,1372180568,0,17,6,102.30972044677944,70,0,0,1.0,3.0,105.91,6,0,3
7.58,509,1372181392,0,17,6,45.42707714549672,40,0,0,1.0,3.0,7.58,11,0,3
1.52,241,1372183336,0,18,6,99.10562928450663,40,0,0,1.0,2.0,1.52,8,0,3
15.4,5875,1372189306,0,19,6,61.56815741773227,28,0,0,1.0,5.0,15.4,1,0,3
23.51,5512,1372190017,0,19,6,85.23029502178046,40,0,0,1.0,5.0,23.51,1,1,3
115.81,11432,1372190328,0,19,6,92.26707261781954,34,0,0,1.0,2.0,115.81,11,0,3
2.26,910148,1372191950,0,20,6,42.601287665322246,45,0,0,2.0,6.0,4.9,5,0,3
18.83,23727,1372193101,0,20,6,93.02610839937854,38,0,0,1.0,3.0,18.83,7,1,3
7.88,7268,1372193280,0,20,6,59.655395911921225,32,0,0,1.0,6.0,7.88,12,1,3
12.7,3807,1372194704,0,21,6,88.0182678743889,21,0,0,1.0,4.0,12.7,0,1,3
7.63,55581,1372196646,0,21,6,68.40575781119543,48,0,0,1.0,3.0,7.63,9,1,3
6.27,519,1372197826,0,22,6,113.21739494127225,54,0,1,1.0,4.0,6.27,0,1,3
93.79,54185,1372199263,0,22,6,100.82777870399028,28,0,1,2.0,4.0,100.62,10,0,3
22.82,23727,1372202105,0,23,6,101.29048361673084,38,0,1,1.0,4.0,22.82,6,1,3
60.94,1631,1372202335,0,23,6,82.23414044518748,67,0,1,1.0,2.0,60.94,7,0,3
97.76,3032,1372205854,0,0,6,57.058441519756535,56,0,1,1.0,6.0,97.76,1,1,4
73.99,295,1372208871,0,1,6,64.80425776575092,39,0,1,1.0,1.0,73.99,8,1,4
2.5,2307,1372208961,0,1,6,123.22068839036724,51,0,1,1.0,3.0,2.5,12,0,4
2.82,937,1372209119,0,1,6,69.56299183464074,62,0,1,1.0,2.0,2.82,8,1,4
69.21,1680,1372209676,0,1,6,44.52678799470952,44,0,1,1.0,3.0,69.21,11,1,4
65.14,4474,1372212617,0,2,6,90.64462889385572,44,0,1,1.0,1.0,65.14,4,1,4
37.53,128,1372213589,0,2,6,110.4429812103748,54,0,1,2.0,2.0,385.77,2,1,4
67.4,1749,1372219213,0,4,6,54.1123878000648,47,0,1,1.0,5.0,67.4,4,0,4
41.07,1684,1372220140,0,4,6,81.47057950433079,26,0,1,1.0,5.0,41.07,3,0,4
113.58,743,1372225549,0,5,6,99.9307067905017,48,0,1,1.0,5.0,113.58,4,0,4
30.9,343,1372226142,0,5,6,68.3239681047387,48,0,1,1.0,8.0,30.9,3,0,4
212.1,7565,1372227242,0,6,6,50.70574622025566,68,0,0,1.0,6.0,212.1,11,0,4
6.27,2290,1372228949,0,6,6,95.438870400485,75,0,0,1.0,4.0,6.27,12,1,4
1.41,263,1372229054,0,6,6,37.906181773292445,64,0,0,2.0,5.0,63.74,11,0,4
42.31,932,1372234938,0,8,6,38.10013053170183,66,0,0,1.0,5.0,42.31,2,0,4
63.27,5341,1372239361,0,9,6,77.4120581173565,26,0,0,1.0,3.0,63.27,4,1,4
76.2,1810,1372240014,0,9,6,91.23260542264856,46,0,0,1.0,4.0,76.2,2,0,4
17.98,134056,1372241963,0,10,6,88.94722974227315,64,0,0,1.0,4.0,17.98,1,1,4
3.3,10717,1372244110,0,10,6,66.3754695807115,68,0,0,1.0,2.0,3.3,12,1,4
79.79,106,1372246001,0,11,6,100.57643597832411,37,0,0,1.0,4.0,79.79,2,0,4
8.2,1628,1372247784,0,11,6,97.49686512177328,53,0,0,1.0,2.0,8.2,9,1,4
3.48,9594,1372248681,0,12,6,83.68863139296907,23,0,0,1.0,1.0,3.48,6,0,4
98.19,22191,1372250967,0,12,6,93.2832668152478,26,0,0,1.0,3.0,98.19,6,0,4
26.4,267,1372254727,0,13,6,93.59937968214436,15,0,0,1.0,3.0,26.4,10,1,4
5.02,863,1372257719,0,14,6,77.37512915744708,48,0,0,1.0,4.0,5.02,11,0,4
9.34,45100,1372258106,0,14,6,93.8812042230368,27,0,0,1.0,4.0,9.34,11,0,4
53.63,53,1372261573,0,15,6,29.49824252156781,28,0,0,2.0,4.0,96.66,7,1,4
19.75,722,1372261833,0,15,6,99.44780735785884,30,0,0,2.0,5.0,32.38,6,0,4
56.51,4074,1372262998,0,16,6,40.60778394590778,45,0,0,1.0,4.0,56.51,1,0,4
156.22,1143,1372264906,0,16,6,137.59877528601015,58,0,0,1.0,5.0,156.22,6,0,4
95.7,376,1372266351,0,17,6,57.190592758510185,82,0,0,1.0,5.0,95.7,0,1,4
7.29,205,1372268695,0,17,6,80.59764724858583,60,0,0,1.0,3.0,7.29,5,0,4
100.62,27020,1372274598,0,19,6,48.121232660659736,34,0,0,2.0,4.0,152.15,7,1,4
1.46,328,1372274720,0,19,6,79.8317162728208,37,0,0,2.0,8.0,69.44999999999999,12,0,4
5.94,30770,1372275679,0,19,6,112.75225775685044,27,0,0,1.0,8.0,5.94,13,1,4
58.81,581,1372279573,0,20,6,52.13331864446506,53,0,0,1.0,3.0,58.81,0,0,4
7.6,545147,1372280264,0,20,6,96.95504977040277,33,0,0,1.0,3.0,7.6,11,0,4
90.71,2135,1372282389,0,21,6,37.52763756350996,16,0,0,2.0,10.0,94.09,0,0,4
8.6,6460,1372283378,0,21,6,48.15694194104809,61,0,0,1.0,2.0,8.6,13,0,4
145.17,2317,1372283664,0,21,6,116.57805702829016,56,0,0,1.0,7.0,145.17,10,1,4
48.15,128,1372284686,0,22,6,93.39166168379732,54,0,1,1.0,4.0,48.15,5,1,4
1.82,2786,1372285593,0,22,6,134.4427592884071,55,0,1,1.0,2.0,1.82,13,0,4
12.29,111,1372289459,0,23,6,45.42484149778877,20,0,1,1.0,2.0,12.29,5,1,4
7.64,817312,1372290564,0,23,6,82.10262709653512,16,0,1,1.0,2.0,7.64,8,1,4
45.79,502,1372298367,0,1,6,58.03065514163588,60,1,1,1.0,5.0,45.79,2,0,5
3.73,471,1372301722,0,2,6,53.05381710274726,53,1,1,1.0,4.0,3.73,12,1,5
75.68,151815,1372302417,0,3,6,69.55087077483131,32,1,1,1.0,3.0,75.68,2,1,5
48.62,1791,1372312540,0,5,6,92.54419827772452,55,1,1,1.0,3.0,48.62,2,0,5
40.27,35299,1372320995,0,8,6,63.84754199011322,45,1,0,1.0,6.0,40.27,3,1,5
51.04,52126,1372321728,0,8,6,98.46371348736184,91,1,0,1.0,2.0,51.04,0,0,5
97.5,286,1372327301,0,10,6,83.45952806569846,31,1,0,1.0,5.0,97.5,4,1,5
48.52,53,1372327606,0,10,6,43.77452990447783,48,1,0,1.0,1.0,48.52,3,0,5
109.94,176,1372328289,0,10,6,118.15086727097508,57,1,0,1.0,2.0,109.94,4,1,5
52.36,2457,1372328352,0,10,6,55.19140782831276,39,1,0,1.0,2.0,52.36,3,1,5
33.86,76383,1372332771,0,11,6,82.12830852965607,35,1,0,1.0,2.0,33.86,4,1,5
40.14,1261,1372336180,0,12,6,96.91278004397871,48,1,0,1.0,5.0,40.14,7,1,5
662.32,765,1372336560,0,12,6,20.36608538398125,48,1,0,1.0,5.0,662.32,11,0,5
40.03,260,1372336981,0,12,6,42.84513580829543,64,1,0,1.0,3.0,40.03,7,0,5
93.13,753116,1372338899,0,13,6,47.15945053136812,49,1,0,1.0,6.0,93.13,6,0,5
43.89,3395,1372339432,0,13,6,69.0771376759364,41,1,0,1.0,3.0,43.89,5,1,5
