amt,city_pop,unix_time,is_fraud,hour,month,distance_cardholder_merchant,age,is_weekend,is_night,velocity_1h,velocity_24h,amount_velocity_1h,category_encoded,gender_encoded,day_of_week_encoded
2.24,1075,1371904663,0,12,6,42.685100714905225,23,0,0,1.0,7.0,2.24,5,0,0
5.45,59744,1371905062,0,12,6,109.46909391460596,36,0,0,1.0,5.0,5.45,13,0,0
14.79,1789,1371905607,0,12,6,91.68801572073336,38,0,0,2.0,12.0,27.13,7,0,0
8.27,1228,1371906216,0,13,6,26.93606877953625,29,0,0,1.0,8.0,8.27,12,0,0
45.36,105549,1371906773,0,13,6,113.033866179885,47,0,0,1.0,7.0,45.36,0,1,0
217.07,116001,1371907605,0,13,6,84.41313276443778,27,0,0,1.0,5.0,217.07,6,1,0
23.84,308,1371912795,0,14,6,73.28556661720482,62,0,0,1.0,3.0,23.84,1,1,0
3.77,757530,1371913057,0,14,6,80.23079080857087,41,0,0,3.0,9.0,45.48,9,1,0
105.36,972,1371914002,0,15,6,82.41764027871834,23,0,0,2.0,5.0,215.73,0,1,0
46.85,1261,1371914563,0,15,6,59.22065307657089,48,0,0,1.0,7.0,46.85,7,1,0
53.37,7646,1371916008,0,15,6,41.20513083600253,32,0,0,4.0,13.0,84.75999999999999,5,0,0
99.63,1334,1371916044,0,15,6,109.67921355982438,34,0,0,1.0,3.0,99.63,6,0,0
10.29,8019,1371919973,0,16,6,101.76416730557496,92,0,0,1.0,3.0,10.29,10,1,0
21.62,355,1371920235,0,16,6,104.03321195670304,65,0,0,2.0,7.0,134.9,1,0,0
8.03,2274,1371922287,0,17,6,94.95871927343558,77,0,0,1.0,5.0,8.03,7,1,0
44.57,2856,1371923109,0,17,6,91.76435257244565,94,0,0,3.0,7.0,147.61,6,0,0
1.46,1643,1371925730,0,18,6,47.25110198471108,44,0,0,1.0,7.0,1.46,12,0,0
37.8,370,1371927002,0,18,6,111.36120114167,58,0,0,1.0,3.0,37.8,7,1,0
2.06,1684,1371930495,0,19,6,49.65163990985181,26,0,0,3.0,8.0,37.77,5,0,0
68.04,673342,1371932922,0,20,6,100.86751568525484,53,0,0,1.0,6.0,68.04,1,1,0
289.66,5341,1371934408,0,20,6,83.26018250531322,26,0,0,2.0,2.0,298.12,6,1,0
23.77,8007,1371935190,0,21,6,29.97949375187089,80,0,0,1.0,4.0,23.77,6,0,0
18.99,32891,1371936964,0,21,6,54.797673155156815,33,0,0,2.0,10.0,32.4,1,1,0
21.92,105638,1371939613,1,22,6,85.02619440001041,34,0,1,1.0,7.0,21.92,10,0,0
90.41,5657,1371941173,0,22,6,126.68343621591532,33,0,1,1.0,2.0,90.41,0,1,0
21.74,105638,1371942505,1,23,6,135.02907787672422,34,0,1,2.0,8.0,43.66,5,0,0
6.46,59744,1371942844,0,23,6,74.41511702886585,36,0,1,1.0,13.0,6.46,12,0,0
250.32,105638,1371944147,1,23,6,89.00260892404208,34,0,1,2.0,8.0,272.06,6,0,0
44.26,51,1371947985,0,0,6,71.97536210429278,60,0,1,1.0,1.0,44.26,2,0,1
9.17,1288,1371951660,0,1,6,91.16267561652144,84,0,1,2.0,5.0,14.32,9,0,1
30.98,1654,1371957370,0,3,6,37.97144186804283,29,0,1,1.0,5.0,30.98,9,1,1
2077.77,6284,1371966746,0,5,6,93.58393703893776,84,0,1,1.0,5.0,2077.77,11,1,1
148.06,1791,1371969331,0,6,6,64.67410017739083,55,0,0,1.0,8.0,148.06,4,0,1
98.64,640470,1371971338,0,7,6,87.13394300612832,54,0,0,1.0,3.0,98.64,4,1,1
66.99,67082,1371976491,0,8,6,70.35091950786514,50,0,0,1.0,5.0,66.99,8,0,1
69.42,4138,1371977388,0,8,6,89.11539803208885,51,0,0,1.0,1.0,69.42,2,1,1
56.49,6284,1371979851,0,9,6,95.32122922477194,84,0,0,1.0,6.0,56.49,2,1,1
7.22,43,1371986118,0,11,6,124.87692347520807,71,0,0,1.0,9.0,7.22,12,0,1
61.15,1252,1371987052,0,11,6,83.90612906153308,83,0,0,1.0,4.0,61.15,2,0,1
6.94,2607,1371991960,0,12,6,117.93755864200882,25,0,0,1.0,9.0,6.94,7,0,1
184.84,47,1371993013,0,13,6,63.66584848249821,69,0,0,1.0,3.0,184.84,7,1,1
25.86,811,1371994587,0,13,6,80.6770990657496,48,0,0,1.0,2.0,25.86,6,0,1
5.34,5341,1371994631,0,13,6,102.84495146537212,26,0,0,2.0,7.0,13.0,11,1,1
105.07,4015,1371995106,0,13,6,55.41042573670229,49,0,0,1.0,3.0,105.07,6,0,1
11.17,46563,1371995355,0,13,6,112.6154709253414,50,0,0,1.0,6.0,11.17,12,0,1
197.45,18128,1371999821,0,15,6,57.75873423381523,30,0,0,3.0,19.0,614.89,7,0,1
67.33,61,1371999949,0,15,6,104.27557018359478,81,0,0,1.0,4.0,67.33,7,0,1
69.39,52,1372001277,0,15,6,94.25671542676072,30,0,0,1.0,2.0,69.39,0,1,1
73.48,836,1372006287,0,16,6,73.0933835807216,39,0,0,1.0,9.0,73.48,10,0,1
108.33,6006,1372009522,0,17,6,98.7221961497804,36,0,0,1.0,9.0,108.33,5,1,1
139.04,4508,1372010289,0,17,6,18.827503344735483,71,0,0,1.0,3.0,139.04,7,0,1
77.1,3451,1372012908,0,18,6,65.36290717485008,36,0,0,2.0,5.0,99.41,6,1,1
19.99,46,1372016237,0,19,6,63.02905086559159,33,0,0,1.0,7.0,19.99,1,0,1
8.58,331,1372025197,0,22,6,59.53494071017469,70,0,1,1.0,11.0,8.58,10,0,1
6.08,5548,1372028959,0,23,6,47.398559449255416,45,0,1,1.0,10.0,6.08,5,1,1
61.78,1831,1372029684,0,23,6,54.1850321839104,67,0,1,1.0,4.0,61.78,6,1,1
49.75,42619,1372035056,0,0,6,108.45835153955412,45,0,1,1.0,2.0,49.75,2,1,2
5.47,1190,1372035951,0,1,6,87.74839867494711,72,0,1,1.0,6.0,5.47,9,0,2
84.25,530,1372044599,0,3,6,132.95898485556023,31,0,1,1.0,3.0,84.25,4,0,2
7.82,7728,1372044820,1,3,6,106.90102634457637,61,0,1,3.0,5.0,571.6,2,1,2
1.8,69793,1372052827,0,5,6,86.73265808878277,67,0,1,1.0,4.0,1.8,8,1,2
1.71,1679,1372072736,0,11,6,36.34931658468707,34,0,0,1.0,5.0,1.71,8,0,2
81.42,21125,1372077969,0,12,6,38.7382516251439,35,0,0,1.0,2.0,81.42,6,0,2
7.96,2501,1372085166,0,14,6,80.10278836247817,34,0,0,1.0,5.0,7.96,11,1,2
37.18,1970,1372102995,0,19,6,71.5740649730356,35,0,0,1.0,8.0,37.18,12,0,2
115.97,12335,1372107763,0,21,6,46.85819675412411,33,0,0,1.0,6.0,115.97,5,0,2
46.36,1131,1372112786,1,22,6,79.15574748266047,61,0,1,1.0,2.0,46.36,10,0,2
49.18,1131,1372118072,1,23,6,101.68729637157848,61,0,1,3.0,4.0,1687.94,9,0,2
127.92,2435,1372134743,0,4,6,100.16279209386184,53,0,1,1.0,3.0,127.92,4,0,3
104.42,5927,1372136078,0,4,6,58.49800110655623,47,0,1,1.0,4.0,104.42,2,1,3
23.52,217,1372141936,0,6,6,111.32265875230334,92,0,0,1.0,1.0,23.52,3,0,3
129.15,1126,1372147671,0,8,6,19.11776549955756,40,0,0,1.0,3.0,129.15,8,1,3
1.63,2856,1372150705,0,8,6,54.89110863130758,94,0,0,1.0,6.0,1.63,12,0,3
7.87,3430,1372157786,0,10,6,122.1106118762905,70,0,0,1.0,2.0,7.87,11,0,3
34.46,1512,1372164519,0,12,6,107.3197735008407,17,0,0,1.0,3.0,34.46,10,1,3
179.58,5196,1372176061,0,16,6,79.6425357029496,42,0,0,3.0,5.0,204.83,5,1,3
1046.97,1131,1372184186,1,18,6,69.52707649226406,61,0,0,1.0,5.0,1046.97,11,0,3
141.15,95035,1372201368,0,23,6,110.4945834639295,33,0,1,1.0,3.0,141.15,6,1,3
24.52,2526,1372202018,0,23,6,17.979214573398668,50,0,1,1.0,2.0,24.52,6,0,3
4.64,1131,1372203439,1,23,6,86.21571940020685,61,0,1,2.0,6.0,981.12,13,0,3
67.34,520,1372215080,0,2,6,86.35159663502941,29,0,1,1.0,6.0,67.34,2,0,4
58.53,1228,1372215285,0,2,6,65.7347632996836,30,0,1,1.0,3.0,58.53,2,0,4
45.56,229,1372218647,0,3,6,51.40493774232468,37,0,1,1.0,2.0,45.56,3,1,4
4.74,135332,1372224288,0,5,6,47.08490454431462,84,0,1,1.0,2.0,4.74,12,0,4
8.32,67082,1372226213,1,5,6,94.75859100555768,57,0,1,1.0,4.0,8.32,2,0,4
56.07,673342,1372230567,0,7,6,98.4424850550977,74,0,0,1.0,2.0,56.07,2,1,4
309.04,23727,1372239093,1,9,6,111.16840799741324,38,0,0,1.0,4.0,309.04,4,1,4
1.76,743,1372249512,0,12,6,109.60968387823,48,0,0,2.0,8.0,11.29,12,0,4
21.51,85,1372255251,0,14,6,64.91831539453484,36,0,0,2.0,7.0,220.05,1,0,4
5.02,863,1372257719,0,14,6,77.37512915744708,48,0,0,1.0,4.0,5.02,11,0,4
35.83,4508,1372258653,0,14,6,61.68825089853418,71,0,0,1.0,2.0,35.83,6,0,4
219.46,67082,1372264446,1,16,6,91.97056046051078,57,0,0,1.0,5.0,219.46,6,0,4
30.8,10256,1372272710,0,18,6,65.20039561278556,52,0,0,1.0,4.0,30.8,6,0,4
5.76,771,1372276665,0,19,6,39.16650249507136,48,0,0,1.0,4.0,5.76,9,0,4
143.5,6120,1372284436,0,22,6,102.58298992899658,44,0,1,1.0,4.0,143.5,0,0,4
64.6,467,1372285747,0,22,6,78.49701740722472,36,0,1,1.0,4.0,64.6,1,1,4
184.09,3688,1372286414,0,22,6,81.83453399260863,47,0,1,1.0,8.0,184.09,6,1,4
42.2,77,1372290735,0,23,6,98.593077236436,31,0,1,1.0,5.0,42.2,1,0,4
18.25,63,1372293738,1,0,6,111.67369044196948,51,1,1,1.0,3.0,18.25,2,0,5
11.82,23727,1372295665,1,1,6,36.631358463097285,38,1,1,1.0,5.0,11.82,2,1,5
9.57,5726,1372302516,0,3,6,63.65822381770991,73,1,1,1.0,2.0,9.57,12,0,5
66.53,21635,1372304340,0,3,6,69.53158891509864,19,1,1,1.0,3.0,66.53,2,1,5
2.87,1925,1372311748,0,5,6,76.76377465467522,54,1,1,1.0,1.0,2.87,11,0,5
1.4,258,1372316803,0,7,6,86.70835599366902,77,1,0,1.0,3.0,1.4,9,1,5
75.88,151785,1372320741,0,8,6,111.08634605717472,46,1,0,1.0,3.0,75.88,3,0,5
77.28,116001,1372327106,0,9,6,93.80098377170958,27,1,0,2.0,6.0,115.55,2,1,5
25.82,2208,1372335644,0,12,6,58.99690992214793,59,1,0,1.0,1.0,25.82,6,1,5
25.96,1352,1372339039,0,13,6,37.1369588089261,28,1,0,2.0,3.0,29.96,1,0,5
68.03,198,1372341045,0,13,6,68.02707788994557,42,1,0,1.0,6.0,68.03,0,1,5
72.11,6120,1372341400,0,13,6,59.97357750561918,44,1,0,1.0,5.0,72.11,5,0,5
6.22,122111,1372347990,0,15,6,30.626386806486146,33,1,0,1.0,3.0,6.22,9,1,5
7.6,1850,1372349301,0,16,6,109.35258774436772,57,1,0,1.0,5.0,7.6,6,0,5
917.11,23727,1372349643,1,16,6,95.55721786348325,38,1,0,1.0,7.0,917.11,11,1,5
21.47,937,1372350350,0,16,6,75.914614368529,62,1,0,1.0,6.0,21.47,7,1,5
67.91,725,1372352672,0,17,6,105.7631085676482,48,1,0,1.0,4.0,67.91,10,0,5
8.67,4512,1372355132,0,17,6,35.52747934325968,28,1,0,1.0,6.0,8.67,7,0,5
5.13,76383,1372355385,0,17,6,10.779082606714988,35,1,0,1.0,3.0,5.13,5,1,5
15.31,888,1372357888,0,18,6,95.74148149165438,32,1,0,3.0,11.0,71.56,13,0,5
7.27,5666,1372358374,0,18,6,36.24109837896063,17,1,0,1.0,3.0,7.27,9,1,5
19.36,181438,1372360025,0,19,6,112.54155054401312,86,1,0,1.0,2.0,19.36,7,0,5
73.9,4778,1372362614,0,19,6,50.62090484608993,66,1,0,1.0,3.0,73.9,10,1,5
23.45,516,1372364748,0,20,6,76.97647777526154,54,1,0,2.0,3.0,240.58,5,0,5
2.13,18182,1372364820,0,20,6,44.802927016016,45,1,0,1.0,3.0,2.13,11,1,5
61.53,95035,1372365805,0,20,6,72.43272802301578,33,1,0,1.0,4.0,61.53,5,1,5
47.81,828,1372366034,0,20,6,83.67721165990254,29,1,0,1.0,5.0,47.81,7,1,5
9.99,23727,1372371788,1,22,6,52.10681632126751,38,1,1,1.0,8.0,9.99,13,1,5
70.33,1360,1372374839,0,23,6,64.79995553799782,36,1,1,1.0,4.0,70.33,1,1,5
44.09,100,1372379198,0,0,6,86.70265437576754,46,1,1,1.0,3.0,44.09,2,0,6
98.82,1089,1372385226,0,2,6,37.95620917647174,49,1,1,1.0,7.0,98.82,4,0,6
106.11,1645,1372385755,0,2,6,101.43830871345442,44,1,1,1.0,5.0,106.11,11,1,6
84.17,640470,1372388777,0,3,6,61.316763620962966,54,1,1,1.0,3.0,84.17,1,1,6
2.07,1970,1372389497,0,3,6,2.915240647139344,71,1,1,1.0,3.0,2.07,11,1,6
90.13,597,1372390209,0,3,6,105.19139974815432,59,1,1,1.0,3.0,90.13,2,0,6
70.27,116001,1372392193,0,4,6,77.70317870140894,27,1,1,2.0,10.0,74.78,2,1,6
82.55,139650,1372393625,0,4,6,114.9485432914403,63,1,1,1.0,1.0,82.55,12,1,6
57.9,1565,1372399717,0,6,6,73.51603788777503,52,1,0,1.0,2.0,57.9,2,1,6
94.28,277,1372405593,0,7,6,16.353052874684263,49,1,0,1.0,7.0,94.28,4,1,6
73.16,13973,1372409040,0,8,6,55.48888716963837,39,1,0,1.0,2.0,73.16,3,0,6
72.06,192,1372412294,0,9,6,61.99937233163191,56,1,0,3.0,3.0,79.86,9,1,6
104.74,19090,1372413607,0,10,6,79.75743652226885,91,1,0,1.0,4.0,104.74,4,0,6
1.07,1263321,1372415585,0,10,6,95.68683485700612,68,1,0,1.0,5.0,1.07,9,1,6
86.43,5950,1372423825,0,12,6,15.169009180809145,49,1,0,1.0,6.0,86.43,1,0,6
116.36,6006,1372425149,0,13,6,92.21111515683118,36,1,0,1.0,6.0,116.36,9,1,6
11.43,27971,1372427790,0,13,6,120.2680484918776,36,1,0,1.0,5.0,11.43,12,0,6
116.75,571,1372430396,0,14,6,114.66355707267644,53,1,0,1.0,4.0,116.75,5,1,6
85.8,116155,1372430777,0,14,6,80.16289387523751,37,1,0,1.0,1.0,85.8,7,0,6
142.32,7297,1372432080,0,15,6,91.65093137897748,30,1,0,1.0,3.0,142.32,6,1,6
5.88,270712,1372432819,0,15,6,82.96095087039377,48,1,0,2.0,7.0,27.54,12,0,6
94.03,2135,1372436836,0,16,6,85.25780563186521,16,1,0,3.0,10.0,239.51,5,0,6
22.04,1766,1372438322,0,16,6,16.91341391777811,44,1,0,1.0,10.0,22.04,11,0,6
136.09,564,1372438444,0,16,6,116.13176091320877,24,1,0,2.0,8.0,234.29,12,1,6
12.77,255,1372440470,0,17,6,114.4708259377045,49,1,0,1.0,3.0,12.77,11,0,6
154.58,136,1372444708,0,18,6,69.09069615615387,20,1,0,2.0,16.0,182.69,8,0,6
70.95,6951,1372454013,0,21,6,84.48845227765494,35,1,0,1.0,8.0,70.95,1,0,6
155.86,601723,1372456021,0,21,6,81.48455945723373,34,1,0,1.0,8.0,155.86,10,0,6
5.38,498,1372456119,0,21,6,124.7207017220359,30,1,0,1.0,8.0,5.38,7,0,6
105.58,493806,1372456569,0,21,6,86.20502967065555,40,1,0,1.0,3.0,105.58,6,1,6
13.24,91,1372461430,0,23,6,33.74862825853304,58,1,1,1.0,4.0,13.24,6,0,6
8.62,128,1372472338,0,2,6,59.55330189046749,54,0,1,1.0,3.0,8.62,11,1,0
52.33,151815,1372478117,0,3,6,123.06639345674596,32,0,1,1.0,4.0,52.33,2,1,0
52.28,530,1372478638,0,4,6,69.19487184233782,31,0,1,1.0,8.0,52.28,2,0,0
27.6,128,1372483670,0,5,6,76.61712916195941,74,0,1,3.0,6.0,287.91,11,1,0
40.17,2443,1372484907,0,5,6,91.84138111532006,79,0,1,1.0,6.0,40.17,2,1,0
344.74,736284,1372493800,1,8,6,75.33488202144247,68,0,0,1.0,7.0,344.74,4,0,0
20.72,973849,1372493973,0,8,6,39.21826371170962,23,0,0,2.0,8.0,71.65,3,0,0
87.04,3289,1372494894,0,8,6,76.06668728010145,87,0,0,1.0,2.0,87.04,3,0,0
226.89,84106,1372496744,0,9,6,90.911159659164,49,0,0,1.0,10.0,226.89,4,0,0
29.21,194500,1372496755,0,9,6,69.3293649016056,30,0,0,1.0,4.0,29.21,3,1,0
9.0,470,1372497735,0,9,6,72.07699548710595,55,0,0,1.0,9.0,9.0,9,1,0
66.57,123373,1372499063,0,9,6,61.59630955251441,28,0,0,1.0,5.0,66.57,3,0,0
106.97,1241364,1372499711,0,9,6,55.72587117746541,33,0,0,1.0,1.0,106.97,3,1,0
5.62,134056,1372499724,0,9,6,100.44866409303395,64,0,0,3.0,3.0,141.37,9,1,0
5.6,2856,1372500249,0,10,6,113.93530800163514,94,0,0,2.0,7.0,235.25,11,0,0
276.73,6951,1372520941,0,15,6,106.05124049224452,35,0,0,3.0,11.0,409.98,0,0,0
74.91,277,1372524822,0,16,6,71.77485752085697,49,0,0,1.0,4.0,74.91,6,1,0
443.97,736284,1372527867,1,17,6,62.97605649198765,68,0,0,1.0,5.0,443.97,0,0,0
4.32,69,1372529107,0,18,6,63.24086685431536,29,0,0,1.0,7.0,4.32,1,0,0
1.31,2872,1372529328,0,18,6,66.63358675936435,33,0,0,1.0,3.0,1.31,13,0,0
19.47,172817,1372530480,0,18,6,45.64018745441726,38,0,0,1.0,7.0,19.47,0,1,0
57.07,151022,1372534314,0,19,6,90.4802522834266,81,0,0,1.0,1.0,57.07,6,0,0
71.57,1504,1372536440,0,20,6,47.45594633100096,27,0,0,1.0,6.0,71.57,5,1,0
44.66,970,1372537744,0,20,6,91.8320988434368,27,0,0,1.0,5.0,44.66,7,1,0
1.72,725,1372539009,0,20,6,92.0203837359834,48,0,0,1.0,9.0,1.72,12,0,0
59.01,198,1372539524,0,20,6,74.1120510105255,42,0,0,1.0,8.0,59.01,1,1,0
17.51,34882,1372540542,0,21,6,101.8865537317504,49,0,0,1.0,13.0,17.51,11,0,0
342.36,1679,1372545358,1,22,6,66.1613523168449,34,0,1,1.0,4.0,342.36,6,0,0
21.88,1679,1372547414,1,23,6,109.97305452898132,34,0,1,2.0,5.0,364.24,10,0,0
8.85,5621,1372547773,1,23,6,96.20676451071786,47,0,1,1.0,2.0,8.85,13,0,0
20.53,1679,1372549080,1,23,6,54.719402966319485,34,0,1,2.0,6.0,42.41,7,0,0
22.91,1679,1372549923,1,23,6,103.93114026429907,34,0,1,3.0,7.0,65.32,10,0,0
2.31,1423,1372550231,0,23,6,85.55410159632318,22,0,1,3.0,20.0,57.190000000000005,1,0,0
9.78,50489,1372550636,1,0,6,97.9295400926764,36,0,1,2.0,6.0,154.06,2,0,1
18.82,526,1372551888,1,0,6,8.33579389304488,80,0,1,1.0,5.0,18.82,2,0,1
58.07,37,1372555631,0,1,6,54.35907013476331,62,0,1,1.0,3.0,58.07,2,0,1
175.41,1165,1372556045,0,1,6,124.46058121949731,76,0,1,1.0,4.0,175.41,4,1,1
8.21,233717,1372557637,0,2,6,83.1909351079,54,0,1,1.0,4.0,8.21,12,0,1
8.06,50489,1372558282,1,2,6,103.12594087511576,36,0,1,2.0,8.0,1028.54,2,0,1
84.39,35439,1372562798,0,3,6,33.3055171183607,35,0,1,1.0,6.0,84.39,2,1,1
8.13,5621,1372567287,1,4,6,102.80792962557928,47,0,1,1.0,5.0,8.13,9,0,1
58.04,331,1372570609,0,5,6,68.14603283150055,70,0,1,1.0,10.0,58.04,2,0,1
28.0,601723,1372570767,0,5,6,76.75970553738756,50,0,1,2.0,5.0,36.69,1,1,1
6.76,5354,1372571027,0,5,6,89.87482999437292,55,0,1,1.0,10.0,6.76,9,1,1
150.98,2526,1372571491,0,5,6,95.09743946974233,50,0,1,1.0,7.0,150.98,9,0,1
67.44,3508,1372573719,0,6,6,74.49510468391333,74,0,0,1.0,2.0,67.44,1,0,1
126.0,695,1372574077,0,6,6,46.50407863671137,66,0,0,1.0,6.0,126.0,4,1,1
1.56,2092,1372583675,0,9,6,98.26891675333532,58,0,0,1.0,4.0,1.56,11,1,1
989.92,1679,1372586640,1,10,6,52.2760327114287,34,0,0,1.0,9.0,989.92,11,0,1
49.75,4720,1372588924,0,10,6,91.49015284636477,43,0,0,1.0,3.0,49.75,3,0,1
7.71,489,1372591913,0,11,6,82.69776197545353,64,0,0,1.0,5.0,7.71,11,0,1
90.59,1892,1372593422,0,11,6,73.61254218438154,64,0,0,1.0,9.0,90.59,11,1,1
1143.96,736284,1372595234,1,12,6,133.35073109255893,68,0,0,1.0,6.0,1143.96,11,0,1
52.91,5512,1372598880,0,13,6,83.96191558577122,40,0,0,1.0,15.0,52.91,7,1,1
22.06,215,1372599874,0,13,6,111.59999369756204,52,0,0,1.0,4.0,22.06,7,0,1
53.06,5901,1372600598,0,13,6,97.6206377818464,48,0,0,1.0,6.0,53.06,5,1,1
74.23,795,1372601174,0,14,6,74.73082043343845,34,0,0,1.0,5.0,74.23,5,1,1
29.29,2368,1372601322,0,14,6,117.05260376376734,31,0,0,1.0,9.0,29.29,1,0,1
76.87,2518,1372601352,0,14,6,107.05364090965487,74,0,0,1.0,5.0,76.87,1,1,1
5.58,2501,1372605493,0,15,6,42.83437057941886,34,0,0,1.0,2.0,5.58,8,1,1
37.25,134056,1372606251,0,15,6,53.98754324362272,40,0,0,3.0,9.0,106.06,6,1,1
49.06,1507,1372607274,0,15,6,86.31745050187843,27,0,0,1.0,8.0,49.06,7,1,1
45.85,1274,1372607788,0,15,6,7.385749300636767,71,0,0,1.0,5.0,45.85,5,0,1
59.91,207,1372610475,0,16,6,72.82496198745477,58,0,0,1.0,7.0,59.91,7,0,1
19.68,50489,1372610535,1,16,6,70.8426598429709,36,0,0,1.0,12.0,19.68,7,0,1
59.09,34882,1372612271,0,17,6,72.53129710130747,49,0,0,1.0,9.0,59.09,5,0,1
37.6,1263321,1372613452,0,17,6,77.77500682040217,45,0,0,1.0,4.0,37.6,7,0,1
50.59,895,1372615420,0,18,6,53.41683717861128,21,0,0,1.0,12.0,50.59,5,1,1
29.38,466,1372616923,0,18,6,117.2001561854312,65,0,0,1.0,7.0,29.38,10,0,1
2.9,2376,1372622883,0,20,6,7.450363974139247,47,0,0,1.0,5.0,2.9,1,0,1
4.4,23045,1372625852,0,20,6,28.95280691463361,62,0,0,1.0,3.0,4.4,6,1,1
5.86,46563,1372627448,0,21,6,97.68628660850324,50,0,0,2.0,11.0,14.13,12,0,1
56.11,320420,1372630225,0,22,6,108.82092406456992,45,0,1,2.0,11.0,320.6,10,0,1
23.36,50489,1372630696,1,22,6,47.208728541817294,36,0,1,1.0,10.0,23.36,5,0,1
18.85,1679,1372631545,1,22,6,76.25102937140309,34,0,1,1.0,10.0,18.85,7,0,1
18.4,5621,1372632180,1,22,6,84.3028463409211,47,0,1,1.0,6.0,18.4,5,0,1
50.17,5732,1372633913,0,23,6,108.82133511953457,75,0,1,1.0,4.0,50.17,6,1,1
277.68,1679,1372634481,1,23,6,33.58735779778419,34,0,1,2.0,9.0,296.53000000000003,6,0,1
74.44,519,1372634918,0,23,6,79.44776461721214,54,0,1,1.0,4.0,74.44,10,1,1
70.9,922,1372635093,0,23,6,133.99011625222056,48,0,1,1.0,5.0,70.9,5,0,1
21.56,302,1372635702,0,23,6,77.15021107169112,30,0,1,2.0,6.0,93.24,7,0,1
23.78,149,1372636049,0,23,6,53.16415516028425,42,0,1,1.0,5.0,23.78,9,0,1
58.97,389246,1372645163,0,2,7,66.13622546610667,51,0,1,1.0,2.0,58.97,1,1,2
73.86,222785,1372653657,0,4,7,131.42958872592104,64,0,1,1.0,6.0,73.86,2,0,2
8.89,6713,1372653933,0,4,7,84.92836751850638,75,0,1,1.0,2.0,8.89,12,0,2
76.99,765,1372655873,0,5,7,109.4468105196362,48,0,1,1.0,12.0,76.99,3,0,2
326.94,1526206,1372663764,0,7,7,108.96503601336934,35,0,0,1.0,12.0,326.94,9,0,2
15.66,2526,1372681760,0,12,7,73.28553663441913,50,0,0,1.0,9.0,15.66,1,0,2
232.25,50489,1372692074,1,15,7,120.22360756301762,36,0,0,1.0,4.0,232.25,6,0,2
180.13,1563,1372694255,0,15,7,38.96193142250825,42,0,0,1.0,6.0,180.13,0,0,2
